# target name                                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Vibrionaceae_Vibrio                              -          A0224_LKAP-FHGF1_C07_059 -               21     881       6     858       1     860    1466    +           0 1052.1  20.8  -
Vibrionaceae_Photobacterium                      -          A0224_LKAP-FHGF1_C07_059 -               21     881       6     858       1     860    1487    +    4.7e-303 1006.2  20.8  -
Rhodospirillaceae_Inquilinus                     -          A0224_LKAP-FHGF1_C07_059 -               41     834       6     858       1     861    1420    +    3.6e-178  592.6  20.5  -
Rhodobacteraceae_Loktanella                      -          A0224_LKAP-FHGF1_C07_059 -               21     813       6     858       1     860    1385    +    5.1e-178  592.2  19.2  -
Methylocystaceae_Methylosinus                    -          A0224_LKAP-FHGF1_C07_059 -               21     815       6     858       1     861    1410    +    5.2e-178  592.1  19.8  -
Rhodospirillaceae_Dongia                         -          A0224_LKAP-FHGF1_C07_059 -               28     831       6     858       1     860    1431    +    5.6e-178  592.2  21.1  -
Desulfobacteraceae_Desulfonatronobacter          -          A0224_LKAP-FHGF1_C07_059 -               27     896       7     858       2     861    1508    +    6.2e-178  591.5  20.0  -
Acetobacteraceae_Acidocella                      -          A0224_LKAP-FHGF1_C07_059 -               22     813       7     857       1     860    1407    +    6.9e-178  591.7  20.6  -
Rhodobacteraceae_Actibacterium                   -          A0224_LKAP-FHGF1_C07_059 -               28     817       7     858       1     860    1429    +    7.1e-178  591.7  18.7  -
Pasteurellaceae_Mesocricetibacter                -          A0224_LKAP-FHGF1_C07_059 -               30     880       6     858       1     861    1339    +    8.3e-178  591.3  20.8  -
Methylococcaceae_Methylosphaera                  -          A0224_LKAP-FHGF1_C07_059 -               21     868       7     858       1     861    1451    +    8.4e-178  591.1  20.6  -
Cystobacteraceae_Melittangium                    -          A0224_LKAP-FHGF1_C07_059 -               38     898       6     858       1     861    1522    +    1.2e-177  590.7  20.2  -
Desulfuromonadaceae_Desulfuromusa                -          A0224_LKAP-FHGF1_C07_059 -               40     877       6     857       2     860    1473    +    1.2e-177  590.6  20.2  -
Rhodobiaceae_Methyloligella                      -          A0224_LKAP-FHGF1_C07_059 -               41     831       6     858       1     861    1444    +    1.3e-177  590.8  19.9  -
Phyllobacteriaceae_Aminobacter                   -          A0224_LKAP-FHGF1_C07_059 -               29     819       6     858       1     861    1453    +    1.4e-177  590.7  20.9  -
Desulfohalobiaceae_Desulfothermus                -          A0224_LKAP-FHGF1_C07_059 -               17     882       6     858       1     861    1492    +    1.4e-177  590.6  20.4  -
Desulfonatronaceae_Desulfonatronum               -          A0224_LKAP-FHGF1_C07_059 -               21     881       6     858       1     861    1495    +    1.4e-177  590.4  20.4  -
Beijerinckiaceae_Methylocapsa                    -          A0224_LKAP-FHGF1_C07_059 -               38     830       6     858       1     861    1419    +    1.5e-177  590.4  20.9  -
Hyphomonadaceae_Oceanicaulis                     -          A0224_LKAP-FHGF1_C07_059 -               18     808       7     857       1     860    1424    +    1.5e-177  590.5  19.7  -
Desulfobulbaceae_Desulfobulbus                   -          A0224_LKAP-FHGF1_C07_059 -               23     883       7     858       2     860    1456    +    1.9e-177  590.0  20.0  -
Pasteurellaceae_Chelonobacter                    -          A0224_LKAP-FHGF1_C07_059 -                3     838      18     858      16     861    1389    +    2.6e-177  589.7  21.2  -
Rhodobacteraceae_Rubellimicrobium                -          A0224_LKAP-FHGF1_C07_059 -               32     825       7     858       1     860    1448    +    3.1e-177  589.7  21.0  -
Rhodobacteraceae_Ruegeria                        -          A0224_LKAP-FHGF1_C07_059 -               21     813       6     858       1     860    1386    +    3.8e-177  589.2  19.1  -
Rhodobacteraceae_Amaricoccus                     -          A0224_LKAP-FHGF1_C07_059 -               40     831       6     857       1     860    1428    +      4e-177  589.2  20.9  -
Brucellaceae_Pseudochrobactrum                   -          A0224_LKAP-FHGF1_C07_059 -               18     809       7     858       1     861    1400    +    4.8e-177  588.9  19.8  -
Alteromonadaceae_Planctobacterium                -          A0224_LKAP-FHGF1_C07_059 -               41     883       6     858       1     861    1497    +    4.8e-177  588.5  20.1  -
Desulfobacteraceae_Desulfosarcina                -          A0224_LKAP-FHGF1_C07_059 -               32     899       7     858       2     861    1515    +      5e-177  588.6  19.8  -
Spirillaceae_Spirillum                           -          A0224_LKAP-FHGF1_C07_059 -               37     890       6     858       1     861    1447    +    5.5e-177  588.7  20.7  -
Litoricolaceae_Litoribacillus                    -          A0224_LKAP-FHGF1_C07_059 -               51     899       7     859       1     861    1519    +    5.7e-177  588.2  20.7  -
Ectothiorhodospiraceae_Inmirania                 -          A0224_LKAP-FHGF1_C07_059 -               40     895       6     858       1     861    1513    +    5.8e-177  588.4  20.8  -
Piscirickettsiaceae_Galenea                      -          A0224_LKAP-FHGF1_C07_059 -               28     884       6     859       1     861    1449    +    6.5e-177  588.2  20.5  -
Rhodobacteraceae_Ahrensia                        -          A0224_LKAP-FHGF1_C07_059 -               41     833       6     858       1     860    1474    +    6.5e-177  588.5  19.8  -
Cellvibrionaceae_Maricurvus                      -          A0224_LKAP-FHGF1_C07_059 -               40     889       6     859       1     861    1500    +    6.6e-177  588.0  20.6  -
Hyphomicrobiaceae_Rhodomicrobium                 -          A0224_LKAP-FHGF1_C07_059 -               39     829       7     858       1     860    1470    +    6.7e-177  588.2  19.7  -
Rhodobacteraceae_Litoreibacter                   -          A0224_LKAP-FHGF1_C07_059 -               21     811       6     858       1     860    1395    +      7e-177  588.3  18.1  -
Cohaesibacteraceae_Cohaesibacter                 -          A0224_LKAP-FHGF1_C07_059 -               41     832       7     858       1     860    1425    +    7.6e-177  588.3  19.5  -
Oleiphilaceae_Oleiphilus                         -          A0224_LKAP-FHGF1_C07_059 -               30     868       6     858       1     861    1437    +    7.6e-177  588.0  20.4  -
Desulfohalobiaceae_Desulfonatronovibrio          -          A0224_LKAP-FHGF1_C07_059 -               27     886       6     857       1     860    1500    +    8.5e-177  587.9  20.3  -
Chelatococcaceae_Chelatococcus                   -          A0224_LKAP-FHGF1_C07_059 -               21     813       6     858       1     860    1430    +      9e-177  588.0  20.4  -
Rhodobiaceae_Parvibaculum                        -          A0224_LKAP-FHGF1_C07_059 -               31     821       6     858       1     860    1437    +      1e-176  587.8  19.1  -
Hyphomonadaceae_Glycocaulis                      -          A0224_LKAP-FHGF1_C07_059 -               22     812       7     857       1     860    1389    +    1.4e-176  587.3  19.4  -
Halieaceae_Chromatocurvus                        -          A0224_LKAP-FHGF1_C07_059 -               37     878       6     858       1     861    1523    +    1.5e-176  586.9  20.8  -
Thioalkalispiraceae_Thiohalophilus               -          A0224_LKAP-FHGF1_C07_059 -                4     826      28     855      25     860    1297    +    1.8e-176  586.7  20.7  -
Rhodobacteraceae_Nioella                         -          A0224_LKAP-FHGF1_C07_059 -               41     833       6     858       1     861    1462    +    2.1e-176  586.7  18.8  -
Halomonadaceae_Aidingimonas                      -          A0224_LKAP-FHGF1_C07_059 -               14     862       6     858       1     861    1469    +    2.1e-176  586.4  20.9  -
Rhodobacteraceae_Shimia                          -          A0224_LKAP-FHGF1_C07_059 -               21     813       6     858       1     860    1394    +    2.1e-176  586.8  18.6  -
Bradyrhizobiaceae_Salinarimonas                  -          A0224_LKAP-FHGF1_C07_059 -               35     827       4     857       1     860    1438    +    2.4e-176  586.6  19.3  -
Ectothiorhodospiraceae_Thiogranum                -          A0224_LKAP-FHGF1_C07_059 -               28     880       6     858       1     861    1508    +    2.8e-176  586.2  20.6  -
Sphingomonadaceae_Polymorphobacter               -          A0224_LKAP-FHGF1_C07_059 -               19     813       6     858       1     861    1431    +    2.9e-176  586.4  19.7  -
Paenibacillaceae_Cohnella                        -          A0224_LKAP-FHGF1_C07_059 -               25     883       6     858       1     861    1482    +    3.6e-176  586.0  20.8  -
Oceanospirillaceae_Bermanella                    -          A0224_LKAP-FHGF1_C07_059 -               48     891       6     859       1     861    1533    +    3.9e-176  585.5  20.3  -
Cellvibrionaceae_Marinibactrum                   -          A0224_LKAP-FHGF1_C07_059 -               21     863       6     859       1     861    1451    +    3.9e-176  585.6  20.5  -
Parviterribacteraceae_Parviterribacter           -          A0224_LKAP-FHGF1_C07_059 -               22     860       7     857       2     860    1456    +    4.6e-176  585.5  20.0  -
Rhodobacteraceae_Roseovarius                     -          A0224_LKAP-FHGF1_C07_059 -               23     815       6     858       1     860    1415    +    4.6e-176  585.6  18.9  -
Methylocystaceae_Pleomorphomonas                 -          A0224_LKAP-FHGF1_C07_059 -               40     834       6     858       1     861    1433    +    5.2e-176  585.5  19.8  -
Rhodospirillaceae_Phaeospirillum                 -          A0224_LKAP-FHGF1_C07_059 -               12     804       6     857       1     860    1401    +    5.3e-176  585.4  19.9  -
Spongiibacteraceae_Dasania                       -          A0224_LKAP-FHGF1_C07_059 -               21     863       6     859       1     861    1486    +    5.7e-176  585.1  20.6  -
Rhizobiaceae_Agrobacterium                       -          A0224_LKAP-FHGF1_C07_059 -               22     811       7     858       1     861    1400    +    6.5e-176  585.2  20.2  -
Hyphomicrobiaceae_Filomicrobium                  -          A0224_LKAP-FHGF1_C07_059 -               41     832       6     857       1     860    1448    +    8.1e-176  584.7  21.0  -
Rhodobacteraceae_Stappia                         -          A0224_LKAP-FHGF1_C07_059 -               22     813       7     858       1     861    1412    +    1.1e-175  584.4  20.5  -
Halieaceae_Pseudohaliea                          -          A0224_LKAP-FHGF1_C07_059 -               36     877       6     858       1     861    1485    +    1.2e-175  584.1  20.8  -
Halomonadaceae_Carnimonas                        -          A0224_LKAP-FHGF1_C07_059 -               27     875       6     858       1     861    1519    +    1.3e-175  583.9  20.7  -
Oceanospirillaceae_Pseudospirillum               -          A0224_LKAP-FHGF1_C07_059 -               21     866       6     858       1     861    1459    +    1.3e-175  584.0  20.5  -
Pasteurellaceae_Lonepinella                      -          A0224_LKAP-FHGF1_C07_059 -                6     852       7     858       3     861    1498    +    1.4e-175  583.8  20.3  -
Rhodospirillaceae_Nitrospirillum                 -          A0224_LKAP-FHGF1_C07_059 -               51     860       6     857       1     860    1471    +    1.4e-175  584.0  20.5  -
Peptostreptococcaceae_Filifactor                 -          A0224_LKAP-FHGF1_C07_059 -               22     854       7     857       1     860    1450    +    1.4e-175  583.8  20.4  -
Thermoactinomycetaceae_Kroppenstedtia            -          A0224_LKAP-FHGF1_C07_059 -               21     892       6     857       2     860    1486    +    1.5e-175  583.8  20.1  -
Clostridiaceae_Caloramator                       -          A0224_LKAP-FHGF1_C07_059 -               19     845       6     858       1     860    1453    +    1.6e-175  583.7  20.3  -
