# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_C04_028_2017_1 -               25    1198       2    1143       1    1145    1526    +           0 1196.8  18.9  -
Hyphomonadaceae_Hirschia                         -          LKAP-GUTHK2_C04_028_2017_1 -               23    1089      13    1132       1    1145    1373    +    1.2e-182  608.0  15.5  -
Enterobacteriaceae_Gibbsiella                    -          LKAP-GUTHK2_C04_028_2017_1 -               34    1061      71    1085      51    1142    1396    +    1.3e-182  607.7  15.9  -
Moraxellaceae_Acinetobacter                      -          LKAP-GUTHK2_C04_028_2017_1 -               15    1146       9    1133       1    1145    1463    +    1.3e-182  607.7  17.2  -
Yersiniaceae_Yersinia                            -          LKAP-GUTHK2_C04_028_2017_1 -               24    1166      14    1143       1    1145    1461    +    1.3e-182  607.6  16.8  -
Yersiniaceae_Rouxiella                           -          LKAP-GUTHK2_C04_028_2017_1 -               53    1195      14    1143       1    1145    1551    +    1.3e-182  607.4  17.4  -
Enterobacteriaceae_Kluyvera                      -          LKAP-GUTHK2_C04_028_2017_1 -               57    1083      70    1083      50    1106    1455    +    1.5e-182  607.3  14.8  -
Rhodobacteraceae_Lutimaribacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               41    1045      12    1072       1    1102    1428    +    1.5e-182  607.4  16.6  -
Methylocystaceae_Methylosinus                    -          LKAP-GUTHK2_C04_028_2017_1 -               56    1093      71    1127      50    1145    1410    +    1.8e-182  607.3  14.8  -
Hyphomonadaceae_Oceanicaulis                     -          LKAP-GUTHK2_C04_028_2017_1 -               20    1039      14    1084       1    1105    1424    +    1.8e-182  607.2  15.2  -
Actinomycetaceae_Actinobaculum                   -          LKAP-GUTHK2_C04_028_2017_1 -                4    1079       8    1080       3    1102    1506    +    1.8e-182  607.1  17.0  -
Vibrionaceae_Aliivibrio                          -          LKAP-GUTHK2_C04_028_2017_1 -               95    1188      70    1141      50    1145    1474    +    1.9e-182  607.2  15.6  -
Piscirickettsiaceae_Thiomicrospira               -          LKAP-GUTHK2_C04_028_2017_1 -               72    1163      71    1139      51    1145    1466    +      2e-182  606.9  15.5  -
Rhodobacteraceae_Marivita                        -          LKAP-GUTHK2_C04_028_2017_1 -               22    1018      12    1065       1    1085    1386    +    2.4e-182  606.8  17.7  -
Hafniaceae_Hafnia                                -          LKAP-GUTHK2_C04_028_2017_1 -               12    1166       2    1143       1    1145    1463    +    2.4e-182  606.6  17.6  -
Enterobacteriaceae_Escherichia                   -          LKAP-GUTHK2_C04_028_2017_1 -               71    1097      70    1083      50    1105    1480    +    2.6e-182  606.6  14.7  -
Alteromonadaceae_Agarivorans                     -          LKAP-GUTHK2_C04_028_2017_1 -               76    1171      70    1141      50    1145    1454    +    2.8e-182  606.5  15.4  -
Rhodocyclaceae_Azospira                          -          LKAP-GUTHK2_C04_028_2017_1 -                3    1153       3    1143       1    1145    1484    +    2.9e-182  606.5  17.7  -
Thermoactinomycetaceae_Shimazuella               -          LKAP-GUTHK2_C04_028_2017_1 -               12    1125       2    1143       1    1145    1459    +    3.2e-182  606.1  16.1  -
Rhodobacteraceae_Tropicibacter                   -          LKAP-GUTHK2_C04_028_2017_1 -                2     995      15    1065      14    1100    1404    +    3.3e-182  606.3  16.2  -
Cardiobacteriaceae_Cardiobacterium               -          LKAP-GUTHK2_C04_028_2017_1 -               55    1145      72    1143      51    1145    1493    +    3.3e-182  606.3  16.2  -
Eggerthellaceae_Enterorhabdus                    -          LKAP-GUTHK2_C04_028_2017_1 -               21    1137       2    1140       1    1145    1452    +    3.6e-182  606.3  18.0  -
Bradyrhizobiaceae_Afipia                         -          LKAP-GUTHK2_C04_028_2017_1 -               74    1127      72    1142      51    1145    1416    +    3.6e-182  606.2  14.7  -
Burkholderiaceae_Chitinimonas                    -          LKAP-GUTHK2_C04_028_2017_1 -               81    1173      72    1143      51    1145    1494    +    3.8e-182  606.1  15.7  -
Halomonadaceae_Kushneria                         -          LKAP-GUTHK2_C04_028_2017_1 -               24    1165      10    1141       1    1145    1461    +    3.9e-182  605.8  18.0  -
Clostridiaceae_Caloranaerobacter                 -          LKAP-GUTHK2_C04_028_2017_1 -               12    1058      31    1086      22    1122    1443    +      4e-182  605.9  16.1  -
Hahellaceae_Kistimonas                           -          LKAP-GUTHK2_C04_028_2017_1 -               89    1183      70    1141      50    1145    1506    +    4.3e-182  605.8  15.5  -
Morganellaceae_Providencia                       -          LKAP-GUTHK2_C04_028_2017_1 -               31    1171      13    1143       1    1145    1489    +    4.9e-182  605.6  17.1  -
Enterobacteriaceae_Buttiauxella                  -          LKAP-GUTHK2_C04_028_2017_1 -               30    1101      14    1083       1    1106    1503    +    4.9e-182  605.7  16.6  -
Brucellaceae_Paenochrobactrum                    -          LKAP-GUTHK2_C04_028_2017_1 -               21    1028      67    1097      47    1123    1348    +    5.1e-182  605.6  13.7  -
Colwelliaceae_Colwellia                          -          LKAP-GUTHK2_C04_028_2017_1 -               23    1163      13    1140       1    1145    1485    +    5.2e-182  605.6  17.1  -
Lysobacteraceae_Stenotrophomonas                 -          LKAP-GUTHK2_C04_028_2017_1 -               73    1168      71    1143      28    1145    1484    +    5.3e-182  605.5  16.1  -
Rhodospirillaceae_Thalassospira                  -          LKAP-GUTHK2_C04_028_2017_1 -               84    1138      71    1143      28    1145    1457    +    5.9e-182  605.1  14.5  -
Rhodobacteraceae_Shimia                          -          LKAP-GUTHK2_C04_028_2017_1 -               14    1035       4    1081       1    1127    1394    +      6e-182  605.6  16.5  -
Xanthobacteraceae_Ancylobacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               45    1080      72    1127      52    1145    1394    +    6.3e-182  605.7  14.9  -
Leptotrichiaceae_Leptotrichia                    -          LKAP-GUTHK2_C04_028_2017_1 -               89    1100      76    1095      56    1116    1486    +    7.2e-182  605.1  14.8  -
Aurantimonadaceae_Martelella                     -          LKAP-GUTHK2_C04_028_2017_1 -               42    1082      12    1107       1    1143    1443    +    7.4e-182  605.5  15.4  -
Rhodobacteraceae_Stappia                         -          LKAP-GUTHK2_C04_028_2017_1 -               52    1106      69    1142      26    1145    1412    +    8.1e-182  605.2  15.0  -
Enterobacteriaceae_Pluralibacter                 -          LKAP-GUTHK2_C04_028_2017_1 -               91    1118      70    1082      50    1107    1532    +      1e-181  604.6  14.9  -
Enterobacteriaceae_Franconibacter                -          LKAP-GUTHK2_C04_028_2017_1 -               75    1168      70    1143      50    1145    1325    +      1e-181  604.9  15.5  -
Thermotogaceae_Pseudothermotoga                  -          LKAP-GUTHK2_C04_028_2017_1 -               29    1122       2    1081       1    1101    1541    +      1e-181  604.8  17.8  -
Rhodobacteraceae_Roseovarius                     -          LKAP-GUTHK2_C04_028_2017_1 -               15    1022       3    1063       1    1081    1415    +    1.2e-181  604.5  17.9  -
Idiomarinaceae_Aliidiomarina                     -          LKAP-GUTHK2_C04_028_2017_1 -               44    1138      70    1141      50    1145    1410    +    1.3e-181  604.1  15.3  -
Rickettsiaceae_Rickettsia                        -          LKAP-GUTHK2_C04_028_2017_1 -               77    1134      70    1142      50    1145    1440    +    1.4e-181  604.3  14.9  -
Hyphomicrobiaceae_Pelagibacterium                -          LKAP-GUTHK2_C04_028_2017_1 -               23    1106      13    1139       1    1143    1408    +    1.6e-181  604.1  15.3  -
Rhodobacteraceae_Aestuariivita                   -          LKAP-GUTHK2_C04_028_2017_1 -               41    1036      11    1065       1    1086    1427    +    1.7e-181  604.0  17.2  -
Kangiellaceae_Marinicella                        -          LKAP-GUTHK2_C04_028_2017_1 -               91    1184      70    1140      50    1145    1529    +    1.8e-181  604.1  15.6  -
Bradyrhizobiaceae_Nitrobacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               70    1123      72    1142      52    1145    1466    +    1.8e-181  603.8  14.5  -
Helicobacteraceae_Helicobacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               31    1080       2    1082       1    1102    1474    +    1.9e-181  602.9  16.4  -
Rhodobacteraceae_Tateyamaria                     -          LKAP-GUTHK2_C04_028_2017_1 -               43    1035      12    1065       1    1085    1386    +    2.3e-181  603.5  17.4  -
Pseudomonadaceae_Azotobacter                     -          LKAP-GUTHK2_C04_028_2017_1 -               23    1166       6    1143       1    1145    1473    +    2.3e-181  603.5  17.7  -
Alteromonadaceae_Catenovulum                     -          LKAP-GUTHK2_C04_028_2017_1 -               69    1155      70    1141      50    1145    1451    +    2.5e-181  603.1  15.4  -
Hyphomicrobiaceae_Blastochloris                  -          LKAP-GUTHK2_C04_028_2017_1 -               24    1086      14    1124       1    1144    1427    +    2.8e-181  603.3  15.6  -
Thermodesulfobacteriaceae_Thermodesulfobacterium -          LKAP-GUTHK2_C04_028_2017_1 -               66    1120      74    1081      53    1102    1495    +    2.9e-181  603.4  15.4  -
Brucellaceae_Pseudochrobactrum                   -          LKAP-GUTHK2_C04_028_2017_1 -               48    1054      69    1098      26    1122    1400    +      3e-181  603.3  13.6  -
Acetobacteraceae_Stella                          -          LKAP-GUTHK2_C04_028_2017_1 -               55    1115      70    1143      49    1145    1447    +    3.1e-181  603.4  15.7  -
Rhodospirillaceae_Insolitispirillum              -          LKAP-GUTHK2_C04_028_2017_1 -               50    1110      67    1143      46    1145    1442    +    3.1e-181  603.1  14.6  -
Piscirickettsiaceae_Hydrogenovibrio              -          LKAP-GUTHK2_C04_028_2017_1 -               23    1175      13    1139       1    1145    1465    +    3.3e-181  602.8  18.0  -
Lysobacteraceae_Xanthomonas                      -          LKAP-GUTHK2_C04_028_2017_1 -               74    1169      71    1143      51    1145    1502    +    3.4e-181  602.8  15.9  -
Spirochaetaceae_Alkalispirochaeta                -          LKAP-GUTHK2_C04_028_2017_1 -                3    1145       2    1135       1    1145    1462    +    3.9e-181  602.8  18.1  -
Enterobacteriaceae_Siccibacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               98    1192      70    1143      50    1145    1451    +    4.2e-181  602.7  15.5  -
Rhodobacteraceae_Aliiroseovarius                 -          LKAP-GUTHK2_C04_028_2017_1 -               21    1101      11    1133       1    1145    1395    +    4.4e-181  602.7  16.2  -
Lysobacteraceae_Tahibacter                       -          LKAP-GUTHK2_C04_028_2017_1 -               23    1159      13    1143       1    1145    1459    +    4.4e-181  602.4  17.8  -
Pasteurellaceae_Pasteurella                      -          LKAP-GUTHK2_C04_028_2017_1 -               73    1166      70    1143      50    1145    1365    +    4.7e-181  602.6  15.5  -
Acidobacteriaceae_Acidobacterium                 -          LKAP-GUTHK2_C04_028_2017_1 -               67    1038      71    1066      40    1092    1424    +    5.4e-181  602.2  15.7  -
Methylococcaceae_Methylocaldum                   -          LKAP-GUTHK2_C04_028_2017_1 -               40    1183      10    1143       1    1145    1491    +    5.4e-181  602.4  18.3  -
Thermoanaerobacterales_Thermovenabulum           -          LKAP-GUTHK2_C04_028_2017_1 -               32    1086       2    1065       1    1085    1424    +    5.8e-181  602.3  19.8  -
Clostridiaceae_Thermohalobacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               26    1171       2    1142       1    1145    1521    +    6.9e-181  601.7  17.4  -
Chromatiaceae_Imhoffiella                        -          LKAP-GUTHK2_C04_028_2017_1 -               31    1160      12    1143       1    1145    1484    +    7.4e-181  601.9  17.8  -
Rhodobacteraceae_Pseudoroseovarius               -          LKAP-GUTHK2_C04_028_2017_1 -               20    1023      10    1066       1    1105    1391    +    9.2e-181  601.5  16.7  -
Propionibacteriaceae_Naumannella                 -          LKAP-GUTHK2_C04_028_2017_1 -               32    1090       2    1082       1    1103    1511    +    9.3e-181  601.4  16.1  -
Chelatococcaceae_Camelimonas                     -          LKAP-GUTHK2_C04_028_2017_1 -               40    1129      11    1142       1    1145    1446    +    9.9e-181  601.8  15.6  -
Acetobacteraceae_Acidocella                      -          LKAP-GUTHK2_C04_028_2017_1 -               54    1109      73    1143      51    1145    1407    +      1e-180  601.5  15.0  -
Cellvibrionaceae_Eionea                          -          LKAP-GUTHK2_C04_028_2017_1 -               26    1160      14    1141       1    1145    1469    +    1.1e-180  601.1  16.6  -
