# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_C01_011_2017_1 -               26     971       9     957       5     959    1526    +           0 1138.3  28.6  -
Xanthobacteraceae_Pseudoxanthobacter             -          LKAP-GUTHK2_C01_011_2017_1 -               36     904       9     957       5     959    1456    +    3.5e-182  606.0  24.8  -
Dehalococcoidaceae_Dehalogenimonas               -          LKAP-GUTHK2_C01_011_2017_1 -               56     896      79     951      59     958    1433    +    3.6e-182  606.4  24.3  -
Streptosporangiaceae_Microtetraspora             -          LKAP-GUTHK2_C01_011_2017_1 -                2     881      24     958      23     959    1415    +    4.2e-182  605.5  25.7  -
Halieaceae_Parahaliea                            -          LKAP-GUTHK2_C01_011_2017_1 -               13     927       9     951       4     959    1498    +    4.6e-182  605.5  27.1  -
Actinomycetaceae_Trueperella                     -          LKAP-GUTHK2_C01_011_2017_1 -                4     911       8     951       6     959    1445    +    4.7e-182  605.6  26.3  -
Thermodesulfobacteriaceae_Thermodesulfobacterium -          LKAP-GUTHK2_C01_011_2017_1 -               66     942      80     951      60     959    1495    +      5e-182  605.7  25.5  -
Propionibacteriaceae_Cutibacterium               -          LKAP-GUTHK2_C01_011_2017_1 -               19     916       8     951       5     959    1507    +    5.3e-182  605.2  26.0  -
Kangiellaceae_Kangiella                          -          LKAP-GUTHK2_C01_011_2017_1 -               20     945       8     951       2     959    1478    +    5.4e-182  605.2  26.5  -
Synergistaceae_Dethiosulfovibrio                 -          LKAP-GUTHK2_C01_011_2017_1 -               20     917       8     951       4     959    1470    +    5.8e-182  605.3  27.0  -
Desulfurellaceae_Hippea                          -          LKAP-GUTHK2_C01_011_2017_1 -               19     954       9     951       5     956    1509    +    6.8e-182  604.6  27.2  -
Morganellaceae_Photorhabdus                      -          LKAP-GUTHK2_C01_011_2017_1 -               18     938      12     951       3     959    1478    +      7e-182  605.2  26.1  -
Propionibacteriaceae_Propionibacterium           -          LKAP-GUTHK2_C01_011_2017_1 -               12     913       8     951       4     959    1473    +    7.4e-182  604.9  26.4  -
Oceanospirillaceae_Amphritea                     -          LKAP-GUTHK2_C01_011_2017_1 -               12     932       8     951       2     959    1463    +    7.6e-182  604.7  26.9  -
Thermoactinomycetaceae_Croceifilum               -          LKAP-GUTHK2_C01_011_2017_1 -               59     902      79     956      56     959    1428    +      9e-182  604.4  23.9  -
Rhodobacteraceae_Nioella                         -          LKAP-GUTHK2_C01_011_2017_1 -               33     901       9     957       5     959    1462    +    9.3e-182  604.6  24.6  -
Halomonadaceae_Halomonas                         -          LKAP-GUTHK2_C01_011_2017_1 -               12     935       8     954       3     959    1463    +    9.5e-182  604.4  27.0  -
Bradyrhizobiaceae_Bosea                          -          LKAP-GUTHK2_C01_011_2017_1 -               28     897       8     957       5     959    1455    +      1e-181  604.5  24.8  -
Lysobacteraceae_Vulcaniibacterium                -          LKAP-GUTHK2_C01_011_2017_1 -               40     962       9     951       4     959    1549    +    1.1e-181  604.1  27.5  -
Thermodesulfobiaceae_Thermodesulfobium           -          LKAP-GUTHK2_C01_011_2017_1 -               62     955       9     951       5     959    1545    +    1.2e-181  604.1  24.2  -
Thermoactinomycetaceae_Baia                      -          LKAP-GUTHK2_C01_011_2017_1 -               79     922      79     956      56     959    1499    +    1.2e-181  603.9  23.9  -
Cellvibrionaceae_Umboniibacter                   -          LKAP-GUTHK2_C01_011_2017_1 -               25     942       9     957       2     959    1507    +    1.3e-181  604.1  26.7  -
Lysobacteraceae_Wohlfahrtiimonas                 -          LKAP-GUTHK2_C01_011_2017_1 -               13     934       9     951       2     959    1448    +    1.4e-181  604.0  26.3  -
Methylocystaceae_Hansschlegelia                  -          LKAP-GUTHK2_C01_011_2017_1 -               32     902       8     957       3     959    1450    +    1.5e-181  603.9  25.2  -
Nocardioidaceae_Mumia                            -          LKAP-GUTHK2_C01_011_2017_1 -               33     931       8     951       5     959    1516    +    1.6e-181  603.8  26.1  -
Bacillaceae_Hydrogenibacillus                    -          LKAP-GUTHK2_C01_011_2017_1 -               39     952      20     956       5     959    1515    +    1.7e-181  603.7  28.2  -
Thermoanaerobacterales_Thermovenabulum           -          LKAP-GUTHK2_C01_011_2017_1 -               33     939       9     956       5     959    1424    +    1.9e-181  603.7  27.4  -
Wenzhouxiangellaceae_Wenzhouxiangella            -          LKAP-GUTHK2_C01_011_2017_1 -               71     939      76     951      56     959    1472    +      2e-181  603.2  25.5  -
Morganellaceae_Xenorhabdus                       -          LKAP-GUTHK2_C01_011_2017_1 -               15     936       9     951       3     959    1493    +    2.1e-181  603.4  26.6  -
Rarobacteraceae_Rarobacter                       -          LKAP-GUTHK2_C01_011_2017_1 -                2     900       9     951       8     959    1464    +    2.1e-181  603.2  25.7  -
Phyllobacteriaceae_Pseudaminobacter              -          LKAP-GUTHK2_C01_011_2017_1 -               12     879       8     957       4     959    1406    +    2.8e-181  603.2  25.4  -
Fusobacteriaceae_Fusobacterium                   -          LKAP-GUTHK2_C01_011_2017_1 -               68     914      74     954      52     959    1443    +    2.9e-181  602.8  24.8  -
Dermacoccaceae_Flexivirga                        -          LKAP-GUTHK2_C01_011_2017_1 -               13     917       9     951       4     959    1448    +    3.7e-181  602.4  26.0  -
Methylocystaceae_Methylosinus                    -          LKAP-GUTHK2_C01_011_2017_1 -               12     883       8     957       5     959    1410    +      4e-181  602.6  25.0  -
Thermotogaceae_Pseudothermotoga                  -          LKAP-GUTHK2_C01_011_2017_1 -               29     950       8     951       4     956    1541    +    4.4e-181  602.4  27.8  -
Rhodobacteraceae_Falsirhodobacter                -          LKAP-GUTHK2_C01_011_2017_1 -               10     874      10     957       3     959    1387    +    4.4e-181  602.4  24.5  -
Dictyoglomaceae_Dictyoglomus                     -          LKAP-GUTHK2_C01_011_2017_1 -               35     955       9     951       5     958    1541    +    4.8e-181  602.1  27.0  -
Lysobacteraceae_Oleiagrimonas                    -          LKAP-GUTHK2_C01_011_2017_1 -               13     937       9     951       3     959    1469    +    5.3e-181  601.9  26.3  -
Sphingomonadaceae_Rhizorhabdus                   -          LKAP-GUTHK2_C01_011_2017_1 -               32     902       8     957       4     959    1453    +    5.3e-181  602.2  24.1  -
Spongiibacteraceae_Zhongshania                   -          LKAP-GUTHK2_C01_011_2017_1 -               87     948      78     951      56     959    1501    +    5.3e-181  601.8  25.4  -
Rhodocyclaceae_Propionivibrio                    -          LKAP-GUTHK2_C01_011_2017_1 -               20     939       8     951       1     959    1496    +    5.6e-181  602.1  26.9  -
Oxalobacteraceae_Massilia                        -          LKAP-GUTHK2_C01_011_2017_1 -                3     918       8     951       6     959    1438    +    6.3e-181  601.8  27.4  -
Dermacoccaceae_Luteipulveratus                   -          LKAP-GUTHK2_C01_011_2017_1 -               75     926      72     951      50     959    1491    +      7e-181  601.5  25.2  -
Propionibacteriaceae_Naumannella                 -          LKAP-GUTHK2_C01_011_2017_1 -               32     931       8     951       5     959    1511    +    7.9e-181  601.3  25.0  -
Rhodobacteraceae_Labrenzia                       -          LKAP-GUTHK2_C01_011_2017_1 -               33     901       9     957       3     959    1447    +    9.5e-181  601.4  23.8  -
Desulfobacteraceae_Desulfosarcina                -          LKAP-GUTHK2_C01_011_2017_1 -               81     965      79     955      58     959    1515    +    9.9e-181  601.0  24.8  -
Eggerthellaceae_Enterorhabdus                    -          LKAP-GUTHK2_C01_011_2017_1 -               21     919       8     957       3     959    1452    +      1e-180  601.3  26.2  -
Actinomycetaceae_Arcanobacterium                 -          LKAP-GUTHK2_C01_011_2017_1 -               12     918       8     951       4     959    1476    +    1.1e-180  601.1  26.3  -
Syntrophobacteraceae_Desulfosoma                 -          LKAP-GUTHK2_C01_011_2017_1 -               79     960      79     957      59     959    1479    +    1.3e-180  600.9  25.9  -
Acidobacteriaceae_Granulicella                   -          LKAP-GUTHK2_C01_011_2017_1 -               87     912      79     951      58     959    1455    +    1.5e-180  600.4  24.7  -
Paenibacillaceae_Gorillibacterium                -          LKAP-GUTHK2_C01_011_2017_1 -               33     961       9     956       4     959    1529    +    1.7e-180  600.3  26.7  -
Methylophilaceae_Methylobacillus                 -          LKAP-GUTHK2_C01_011_2017_1 -                9     915      20     951      14     959    1416    +    1.8e-180  600.5  26.4  -
Hyphomicrobiaceae_Maritalea                      -          LKAP-GUTHK2_C01_011_2017_1 -                6     859      21     957      17     959    1356    +      2e-180  600.3  24.9  -
Moraxellaceae_Moraxella                          -          LKAP-GUTHK2_C01_011_2017_1 -                5     916       9     951       6     959    1446    +    2.2e-180  600.0  26.4  -
Oceanospirillaceae_Marinospirillum               -          LKAP-GUTHK2_C01_011_2017_1 -               13     926       9     951       3     959    1451    +    2.3e-180  599.9  26.9  -
Gammaproteobacteria_Alkalimonas                  -          LKAP-GUTHK2_C01_011_2017_1 -               32     950      10     951       4     959    1502    +    2.4e-180  599.7  27.2  -
Thermaceae_Meiothermus                           -          LKAP-GUTHK2_C01_011_2017_1 -               78     911      78     956      55     959    1482    +    2.5e-180  599.6  23.5  -
Alteromonadaceae_Aestuariibacter                 -          LKAP-GUTHK2_C01_011_2017_1 -               13     926       9     951       3     959    1455    +    2.7e-180  599.6  26.3  -
Propionibacteriaceae_Acidipropionibacterium      -          LKAP-GUTHK2_C01_011_2017_1 -               33     941      11     951       4     959    1455    +    2.7e-180  599.7  26.6  -
Actinomycetaceae_Actinotignum                    -          LKAP-GUTHK2_C01_011_2017_1 -                5     924       8     951       6     959    1488    +    2.7e-180  599.8  26.8  -
Chromatiaceae_Halochromatium                     -          LKAP-GUTHK2_C01_011_2017_1 -               12     922       8     951       2     959    1451    +      3e-180  599.7  27.0  -
Rhodospirillaceae_Nisaea                         -          LKAP-GUTHK2_C01_011_2017_1 -               33     914       8     958       4     959    1385    +    3.2e-180  599.4  25.5  -
Lachnospiraceae_Oribacterium                     -          LKAP-GUTHK2_C01_011_2017_1 -               12     891      43     957      32     959    1412    +    3.5e-180  599.4  25.9  -
Hyphomicrobiaceae_Blastochloris                  -          LKAP-GUTHK2_C01_011_2017_1 -               12     881       8     957       4     959    1427    +      4e-180  599.2  25.0  -
Rhodobacteraceae_Thalassobius                    -          LKAP-GUTHK2_C01_011_2017_1 -               12     881       8     957       4     959    1389    +    4.7e-180  599.1  24.5  -
Rhodobacteraceae_Octadecabacter                  -          LKAP-GUTHK2_C01_011_2017_1 -               12     883       8     957       5     959    1389    +    5.4e-180  598.8  24.7  -
Kordiimonadaceae_Kordiimonas                     -          LKAP-GUTHK2_C01_011_2017_1 -               12     892       8     957       5     959    1421    +    5.6e-180  598.8  25.5  -
