# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_E06_040_2018_2 -               27     928      18     917       8     918    1491    +           0 1137.8  17.8  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_E06_040_2018_2 -               19     913      18     916       8     918    1446    +    2.5e-304 1010.7  18.0  -
Hyphomicrobiaceae_Rhodoplanes                    -          LKAP-TSAKG2_E06_040_2018_2 -               41     895      14     916       5     918    1451    +    1.3e-198  660.5  18.1  -
Aurantimonadaceae_Fulvimarina                    -          LKAP-TSAKG2_E06_040_2018_2 -               48     894      18     916       9     918    1453    +    1.4e-198  660.4  17.9  -
Desulfobacteraceae_Desulfofaba                   -          LKAP-TSAKG2_E06_040_2018_2 -               33     962      13     916       8     918    1512    +    1.4e-198  660.1  17.9  -
Ruminococcaceae_Acetivibrio                      -          LKAP-TSAKG2_E06_040_2018_2 -               33     946      12     916       8     918    1529    +    1.8e-198  659.7  17.9  -
Oceanospirillaceae_Oceaniserpentilla             -          LKAP-TSAKG2_E06_040_2018_2 -               50     952      18     916       6     918    1475    +    1.8e-198  659.5  17.9  -
Rhodobacteraceae_Confluentimicrobium             -          LKAP-TSAKG2_E06_040_2018_2 -               46     892      18     916       9     918    1455    +    2.1e-198  659.7  17.4  -
Rhodobacteraceae_Pseudooceanicola                -          LKAP-TSAKG2_E06_040_2018_2 -               47     893      18     916      10     918    1429    +    3.8e-198  658.8  17.4  -
Thioalkalispiraceae_Thioalkalispira              -          LKAP-TSAKG2_E06_040_2018_2 -               16     913      18     916       9     918    1433    +    4.7e-198  658.1  17.7  -
Cellvibrionaceae_Saccharophagus                  -          LKAP-TSAKG2_E06_040_2018_2 -               10     905      18     916      12     918    1431    +      5e-198  658.0  17.8  -
Rhodobacteraceae_Ruegeria                        -          LKAP-TSAKG2_E06_040_2018_2 -               27     873      18     916       9     918    1386    +    7.5e-198  657.9  17.5  -
Rhizobiaceae_Ensifer                             -          LKAP-TSAKG2_E06_040_2018_2 -               27     871      18     916       8     918    1437    +    7.9e-198  658.0  18.2  -
Rhodospirillaceae_Phaeospirillum                 -          LKAP-TSAKG2_E06_040_2018_2 -               12     865      13     916       6     918    1401    +    8.2e-198  657.8  17.0  -
Brucellaceae_Mycoplana                           -          LKAP-TSAKG2_E06_040_2018_2 -               28     872      18     916       9     918    1438    +    8.7e-198  657.7  17.9  -
Chromatiaceae_Chromatium                         -          LKAP-TSAKG2_E06_040_2018_2 -               47     937      18     916       8     918    1391    +    9.4e-198  657.3  18.1  -
Cohaesibacteraceae_Cohaesibacter                 -          LKAP-TSAKG2_E06_040_2018_2 -               47     892      19     916       8     918    1425    +    1.1e-197  657.3  17.5  -
Chromatiaceae_Thiobaca                           -          LKAP-TSAKG2_E06_040_2018_2 -               24     914      18     916       8     918    1370    +    1.2e-197  657.0  17.9  -
Rhodospirillaceae_Oceanibaculum                  -          LKAP-TSAKG2_E06_040_2018_2 -               47     894      18     916      10     918    1451    +    1.4e-197  657.0  17.9  -
Immundisolibacteraceae_Immundisolibacter         -          LKAP-TSAKG2_E06_040_2018_2 -               56     960      18     916       7     918    1555    +    1.6e-197  656.4  17.9  -
Halobacteriovoracaceae_Halobacteriovorax         -          LKAP-TSAKG2_E06_040_2018_2 -               28     944      19     916      11     918    1480    +    1.8e-197  656.5  17.8  -
Piscirickettsiaceae_Piscirickettsia              -          LKAP-TSAKG2_E06_040_2018_2 -               47     952      18     916       7     918    1534    +    1.8e-197  656.2  17.9  -
Rhodobacteraceae_Amylibacter                     -          LKAP-TSAKG2_E06_040_2018_2 -               27     873      18     916       9     918    1423    +      2e-197  656.5  17.7  -
Chromatiaceae_Thiococcus                         -          LKAP-TSAKG2_E06_040_2018_2 -               27     925      18     916       7     918    1470    +    2.1e-197  656.2  17.8  -
Acidiferrobacteraceae_Acidiferrobacter           -          LKAP-TSAKG2_E06_040_2018_2 -               47     941      18     916       7     918    1475    +    3.4e-197  655.4  18.0  -
Litoricolaceae_Litoribacillus                    -          LKAP-TSAKG2_E06_040_2018_2 -               56     958      18     916       6     918    1519    +    3.6e-197  655.2  17.9  -
Ectothiorhodospiraceae_Acidihalobacter           -          LKAP-TSAKG2_E06_040_2018_2 -                1     895      23     916      23     918    1599    +      4e-197  655.1  18.2  -
Rhodobacteraceae_Falsirhodobacter                -          LKAP-TSAKG2_E06_040_2018_2 -               14     866      12     916       4     918    1387    +    4.9e-197  655.2  17.7  -
Desulfobulbaceae_Desulfobulbus                   -          LKAP-TSAKG2_E06_040_2018_2 -               28     943      18     916       7     918    1456    +    5.6e-197  654.8  17.7  -
Rhodobacteraceae_Haematobacter                   -          LKAP-TSAKG2_E06_040_2018_2 -               41     887      18     916       9     918    1414    +    5.8e-197  655.0  17.5  -
Rhodobiaceae_Rhodoligotrophos                    -          LKAP-TSAKG2_E06_040_2018_2 -               47     903      18     916       9     918    1487    +    6.1e-197  654.9  17.9  -
Desulfobulbaceae_Desulfocapsa                    -          LKAP-TSAKG2_E06_040_2018_2 -               19     945      12     916       8     918    1482    +    6.2e-197  654.5  18.0  -
Ectothiorhodospiraceae_Thioalbus                 -          LKAP-TSAKG2_E06_040_2018_2 -                4     907      13     916      10     918    1417    +    6.7e-197  654.4  17.9  -
Brucellaceae_Paenochrobactrum                    -          LKAP-TSAKG2_E06_040_2018_2 -               26     845      62     917      42     918    1348    +    8.8e-197  654.2  17.8  -
Sphingomonadaceae_Polymorphobacter               -          LKAP-TSAKG2_E06_040_2018_2 -               25     873      18     916       9     918    1431    +    8.8e-197  654.5  17.7  -
Sphingomonadaceae_Sphingopyxis                   -          LKAP-TSAKG2_E06_040_2018_2 -               37     883      19     916      10     918    1436    +    9.2e-197  654.4  17.0  -
Rhodobacteraceae_Roseivivax                      -          LKAP-TSAKG2_E06_040_2018_2 -               35     881      18     916       9     918    1405    +    1.1e-196  654.1  17.2  -
Chelatococcaceae_Camelimonas                     -          LKAP-TSAKG2_E06_040_2018_2 -               46     892      18     916       9     918    1446    +    1.1e-196  654.3  17.5  -
Rhodobacteraceae_Octadecabacter                  -          LKAP-TSAKG2_E06_040_2018_2 -               27     875      18     916      10     918    1389    +    1.1e-196  653.9  17.3  -
Erythrobacteraceae_Croceicoccus                  -          LKAP-TSAKG2_E06_040_2018_2 -               48     894      19     916      10     918    1477    +    1.2e-196  654.0  16.8  -
Rhodobacteraceae_Thalassobius                    -          LKAP-TSAKG2_E06_040_2018_2 -               27     873      18     916       9     918    1389    +    1.2e-196  654.0  17.6  -
Rhizobiaceae_Shinella                            -          LKAP-TSAKG2_E06_040_2018_2 -               33     877      18     916       9     918    1418    +    1.3e-196  653.9  18.0  -
Halieaceae_Marimicrobium                         -          LKAP-TSAKG2_E06_040_2018_2 -               35     930      18     916       6     918    1512    +    1.5e-196  653.3  17.8  -
Rhodobacteraceae_Labrenzia                       -          LKAP-TSAKG2_E06_040_2018_2 -               47     893      18     916       6     918    1447    +    1.5e-196  653.7  17.6  -
Caulobacteraceae_Brevundimonas                   -          LKAP-TSAKG2_E06_040_2018_2 -               27     873      18     916       9     918    1415    +    1.6e-196  653.5  17.1  -
Rhodobacteraceae_Actibacterium                   -          LKAP-TSAKG2_E06_040_2018_2 -               33     877      18     916       7     918    1429    +    1.7e-196  653.5  17.5  -
Rhodospirillaceae_Insolitispirillum              -          LKAP-TSAKG2_E06_040_2018_2 -               28     873      19     916       9     918    1442    +    1.9e-196  653.3  17.7  -
Hyphomicrobiaceae_Maritalea                      -          LKAP-TSAKG2_E06_040_2018_2 -                6     851      19     916      16     918    1356    +    1.9e-196  653.3  17.8  -
Kangiellaceae_Aliikangiella                      -          LKAP-TSAKG2_E06_040_2018_2 -               10     900      31     916      21     918    1392    +    2.1e-196  652.7  17.8  -
Brucellaceae_Pseudochrobactrum                   -          LKAP-TSAKG2_E06_040_2018_2 -               23     869      18     916       8     918    1400    +    2.1e-196  653.2  17.9  -
Ventosimonadaceae_Ventosimonas                   -          LKAP-TSAKG2_E06_040_2018_2 -               54     958      18     916       6     918    1489    +    2.4e-196  652.5  18.0  -
Rhodobacteraceae_Pseudoruegeria                  -          LKAP-TSAKG2_E06_040_2018_2 -               27     873      18     916      10     918    1412    +    2.5e-196  652.8  17.6  -
Helicobacteraceae_Helicobacter                   -          LKAP-TSAKG2_E06_040_2018_2 -               47     910      19     916       9     918    1474    +    2.9e-196  651.6  18.0  -
Methylocystaceae_Methylopila                     -          LKAP-TSAKG2_E06_040_2018_2 -               47     891      18     916       8     918    1425    +    3.2e-196  652.5  18.1  -
Desulfobulbaceae_Desulforhopalus                 -          LKAP-TSAKG2_E06_040_2018_2 -               19     930      12     916       8     918    1498    +    3.6e-196  652.3  18.1  -
Oceanospirillales_Spongiispira                   -          LKAP-TSAKG2_E06_040_2018_2 -               33     935      18     916       6     918    1486    +    3.7e-196  651.8  17.9  -
Comamonadaceae_Verminephrobacter                 -          LKAP-TSAKG2_E06_040_2018_2 -               44     946      18     916       6     918    1469    +    4.2e-196  651.8  18.6  -
Sneathiellaceae_Sneathiella                      -          LKAP-TSAKG2_E06_040_2018_2 -               32     888      18     916      10     918    1453    +    5.2e-196  651.8  17.9  -
Caulobacteraceae_Asticcacaulis                   -          LKAP-TSAKG2_E06_040_2018_2 -               28     871      19     916       8     918    1401    +    5.6e-196  651.8  17.7  -
Rhodobacteraceae_Pseudoroseovarius               -          LKAP-TSAKG2_E06_040_2018_2 -               27     873      18     916       9     918    1391    +    8.2e-196  651.1  17.8  -
Methylococcaceae_Methyloprofundus                -          LKAP-TSAKG2_E06_040_2018_2 -                2     902      18     916      17     918    1414    +    8.5e-196  650.7  17.9  -
Rhodobacteraceae_Maritimibacter                  -          LKAP-TSAKG2_E06_040_2018_2 -               47     893      18     916       9     918    1430    +      1e-195  650.7  17.4  -
Sphingomonadaceae_Sphingoaurantiacus             -          LKAP-TSAKG2_E06_040_2018_2 -               20     874      13     916       5     918    1429    +    1.1e-195  651.0  16.9  -
Rhodospirillaceae_Nitrospirillum                 -          LKAP-TSAKG2_E06_040_2018_2 -               58     921      19     916      10     918    1471    +    1.3e-195  650.5  17.5  -
Xanthobacteraceae_Labrys                         -          LKAP-TSAKG2_E06_040_2018_2 -               27     871      18     916       9     918    1409    +    1.6e-195  650.2  17.5  -
Rhodobacteraceae_Litoreibacter                   -          LKAP-TSAKG2_E06_040_2018_2 -               28     871      19     916      10     918    1395    +    1.7e-195  650.1  17.3  -
Rhodospirillaceae_Rhodocista                     -          LKAP-TSAKG2_E06_040_2018_2 -               14     857      19     916      11     918    1373    +    1.9e-195  649.8  16.8  -
Aurantimonadaceae_Aurantimonas                   -          LKAP-TSAKG2_E06_040_2018_2 -               37     883      18     916       9     918    1410    +    1.9e-195  650.0  18.1  -
Flavobacteriaceae_Flavobacterium                 -          LKAP-TSAKG2_E06_040_2018_2 -               27     916      18     916       8     918    1442    +    2.2e-195  649.6  17.4  -
