# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_H04_018_2018_2 -               18     854      14     848       5     848    1491    +           0 1031.8  15.3  -
Nevskiaceae_Fontimonas                           -          LKAP-TSAKG2_H04_018_2018_2 -               36     852      21     847       5     848    1468    +    1.1e-166  554.4  15.6  -
Caulobacteraceae_Phenylobacterium                -          LKAP-TSAKG2_H04_018_2018_2 -               37     808      21     848       6     848    1433    +    1.1e-166  554.3  15.2  -
Vibrionaceae_Echinimonas                         -          LKAP-TSAKG2_H04_018_2018_2 -               11     838      21     848      13     848    1413    +    1.2e-166  554.1  15.1  -
Chromobacteriaceae_Laribacter                    -          LKAP-TSAKG2_H04_018_2018_2 -               24     851      19     848       5     848    1459    +    1.5e-166  554.0  15.5  -
Bacillaceae_Tepidibacillus                       -          LKAP-TSAKG2_H04_018_2018_2 -               33     871      21     848       5     848    1493    +    1.6e-166  553.4  15.7  -
Pseudomonadaceae_Azorhizophilus                  -          LKAP-TSAKG2_H04_018_2018_2 -                2     755      97     848      96     848    1384    +    1.6e-166  553.8  12.8  -
Alteromonadales_Motilimonas                      -          LKAP-TSAKG2_H04_018_2018_2 -               18     858      14     848       4     848    1467    +    1.8e-166  553.5  15.2  -
Anaplasmataceae_Ehrlichia                        -          LKAP-TSAKG2_H04_018_2018_2 -               43     838      21     847       9     848    1448    +    1.8e-166  553.8  15.4  -
Sphingomonadaceae_Sphingosinicella               -          LKAP-TSAKG2_H04_018_2018_2 -               27     801      21     848       7     848    1409    +    2.6e-166  553.6  14.4  -
Lysobacteraceae_Rehaibacterium                   -          LKAP-TSAKG2_H04_018_2018_2 -               54     881      20     847       4     848    1548    +    2.8e-166  553.0  15.6  -
Syntrophaceae_Desulfomonile                      -          LKAP-TSAKG2_H04_018_2018_2 -               45     892      22     848       5     848    1523    +    2.9e-166  553.1  15.4  -
Methylobacteriaceae_Microvirga                   -          LKAP-TSAKG2_H04_018_2018_2 -               28     808      16     848       6     848    1437    +    3.5e-166  552.9  15.0  -
Rhodobacteraceae_Lutimaribacter                  -          LKAP-TSAKG2_H04_018_2018_2 -               46     818      21     848       7     848    1428    +    4.9e-166  552.3  14.8  -
Fusobacteriaceae_Ilyobacter                      -          LKAP-TSAKG2_H04_018_2018_2 -               47     850      21     848       9     848    1510    +    4.9e-166  552.4  15.8  -
Methylocystaceae_Hansschlegelia                  -          LKAP-TSAKG2_H04_018_2018_2 -               38     821      14     848       5     848    1450    +    5.4e-166  552.1  15.7  -
Desulfovibrionaceae_Halodesulfovibrio            -          LKAP-TSAKG2_H04_018_2018_2 -               42     872      18     848       5     848    1501    +    5.6e-166  551.9  15.6  -
Xanthobacteraceae_Starkeya                       -          LKAP-TSAKG2_H04_018_2018_2 -               20     800      14     848       6     848    1406    +    5.6e-166  552.5  15.5  -
Rhodobacteraceae_Shimia                          -          LKAP-TSAKG2_H04_018_2018_2 -               21     800      17     848       6     848    1394    +    6.3e-166  552.0  15.1  -
Caulobacteraceae_Caulobacter                     -          LKAP-TSAKG2_H04_018_2018_2 -               27     800      21     848       6     848    1426    +    8.4e-166  551.6  14.9  -
Brevibacteriaceae_Brevibacterium                 -          LKAP-TSAKG2_H04_018_2018_2 -               37     853      21     848       7     848    1485    +      9e-166  551.2  15.9  -
Rhodobacteraceae_Wenxinia                        -          LKAP-TSAKG2_H04_018_2018_2 -               47     820      21     848       7     848    1428    +    1.3e-165  550.9  15.0  -
Chromobacteriaceae_Leeia                         -          LKAP-TSAKG2_H04_018_2018_2 -                3     828      22     848      20     848    1416    +    1.7e-165  550.5  16.0  -
Sulfuricellaceae_Sulfuricella                    -          LKAP-TSAKG2_H04_018_2018_2 -               24     857      19     848       5     848    1464    +    1.7e-165  550.4  15.6  -
Hyphomicrobiaceae_Rhodomicrobium                 -          LKAP-TSAKG2_H04_018_2018_2 -               68     816      63     848      41     848    1470    +    1.7e-165  550.4  14.6  -
Ectothiorhodospiraceae_Nitrococcus               -          LKAP-TSAKG2_H04_018_2018_2 -               49     874      22     839       6     848    1482    +    1.8e-165  550.3  15.6  -
Rhodobacteraceae_Tropicibacter                   -          LKAP-TSAKG2_H04_018_2018_2 -                5     777      22     848      19     848    1404    +    1.9e-165  550.3  15.0  -
Ectothiorhodospiraceae_Thiorhodospira            -          LKAP-TSAKG2_H04_018_2018_2 -               43     862      21     847       5     848    1365    +    2.1e-165  550.1  15.9  -
Sphingomonadaceae_Rhizorhabdus                   -          LKAP-TSAKG2_H04_018_2018_2 -               47     821      21     848       8     848    1453    +    2.1e-165  550.4  14.0  -
Rhodobacteraceae_Primorskyibacter                -          LKAP-TSAKG2_H04_018_2018_2 -               27     800      21     848       7     848    1388    +    2.4e-165  550.0  15.1  -
Rhodanobacteraceae_Aquimonas                     -          LKAP-TSAKG2_H04_018_2018_2 -               18     843      21     847       8     848    1433    +    2.7e-165  549.9  15.4  -
Desulfohalobiaceae_Desulfonatronovibrio          -          LKAP-TSAKG2_H04_018_2018_2 -               30     874      19     848       5     848    1500    +    3.5e-165  549.4  16.3  -
Rickettsiaceae_Rickettsia                        -          LKAP-TSAKG2_H04_018_2018_2 -               37     823      21     848      10     848    1440    +    3.6e-165  549.4  14.7  -
Geobacteraceae_Geoalkalibacter                   -          LKAP-TSAKG2_H04_018_2018_2 -               44     895      19     848       6     848    1556    +    4.1e-165  548.9  15.5  -
Lachnospiraceae_Anaerostipes                     -          LKAP-TSAKG2_H04_018_2018_2 -               27     851      21     848       5     848    1436    +    4.8e-165  549.0  15.9  -
Alcaligenaceae_Paralcaligenes                    -          LKAP-TSAKG2_H04_018_2018_2 -               34     871      19     848       5     848    1441    +      5e-165  549.1  15.3  -
Xanthobacteraceae_Ancylobacter                   -          LKAP-TSAKG2_H04_018_2018_2 -               10     790      14     848       7     848    1394    +    5.5e-165  549.1  15.6  -
Ectothiorhodospiraceae_Halofilum                 -          LKAP-TSAKG2_H04_018_2018_2 -               27     854      21     847       6     848    1463    +    5.8e-165  548.5  15.7  -
Hyphomonadaceae_Glycocaulis                      -          LKAP-TSAKG2_H04_018_2018_2 -               18     800      14     848       6     848    1389    +      6e-165  548.7  15.2  -
Rhodobacteraceae_Methylarcula                    -          LKAP-TSAKG2_H04_018_2018_2 -               39     817      14     848       6     848    1370    +    6.1e-165  548.7  15.2  -
Hyphomonadaceae_Hyphomonas                       -          LKAP-TSAKG2_H04_018_2018_2 -               47     810      21     848       6     848    1355    +    6.9e-165  548.8  15.3  -
Rhodobacteraceae_Halocynthiibacter               -          LKAP-TSAKG2_H04_018_2018_2 -               31     806      21     848       9     848    1436    +    8.7e-165  548.1  15.1  -
Cardiobacteriaceae_Dichelobacter                 -          LKAP-TSAKG2_H04_018_2018_2 -               35     856      21     848       5     848    1460    +    9.3e-165  548.2  15.6  -
Rhodospirillaceae_Roseospira                     -          LKAP-TSAKG2_H04_018_2018_2 -                6     789      10     848       5     848    1398    +    9.7e-165  548.1  16.4  -
Gammaproteobacteria_Plesiomonas                  -          LKAP-TSAKG2_H04_018_2018_2 -               44     876      20     848       4     848    1499    +    1.1e-164  547.7  15.3  -
Nautiliaceae_Caminibacter                        -          LKAP-TSAKG2_H04_018_2018_2 -               23     820      21     848       5     848    1411    +    1.4e-164  547.6  16.6  -
Rhodobacteraceae_Donghicola                      -          LKAP-TSAKG2_H04_018_2018_2 -               34     807      21     848       7     848    1423    +    1.5e-164  547.4  14.8  -
Acetobacteraceae_Acidisoma                       -          LKAP-TSAKG2_H04_018_2018_2 -               47     827      21     848       8     848    1430    +    2.1e-164  547.1  16.3  -
Rhodobacteraceae_Stappia                         -          LKAP-TSAKG2_H04_018_2018_2 -               19     800      15     848       5     848    1412    +    2.1e-164  547.0  15.2  -
Nevskiaceae_Alkanibacter                         -          LKAP-TSAKG2_H04_018_2018_2 -                7     819      22     847      18     848    1438    +    2.3e-164  546.8  15.2  -
Succinivibrionaceae_Ruminobacter                 -          LKAP-TSAKG2_H04_018_2018_2 -               45     878      14     848       4     848    1539    +    2.6e-164  546.5  15.9  -
Rhodobacteraceae_Palleronia                      -          LKAP-TSAKG2_H04_018_2018_2 -               10     780      22     848      15     848    1367    +    2.6e-164  546.8  15.1  -
Beijerinckiaceae_Pseudochelatococcus             -          LKAP-TSAKG2_H04_018_2018_2 -               24     806      14     848       6     848    1410    +    2.9e-164  546.5  15.0  -
Neisseriaceae_Crenobacter                        -          LKAP-TSAKG2_H04_018_2018_2 -               54     881      19     848       5     848    1557    +      3e-164  546.4  15.8  -
Rhodospirillaceae_Nisaea                         -          LKAP-TSAKG2_H04_018_2018_2 -               48     832      21     848       8     848    1385    +    3.4e-164  546.2  14.9  -
Rhodobacteraceae_Nioella                         -          LKAP-TSAKG2_H04_018_2018_2 -               47     820      21     848       7     848    1462    +    3.4e-164  546.2  15.3  -
Rhodobacteraceae_Rubellimicrobium                -          LKAP-TSAKG2_H04_018_2018_2 -               29     812      15     848       5     848    1448    +    3.5e-164  546.4  14.9  -
Alteromonadaceae_Lacimicrobium                   -          LKAP-TSAKG2_H04_018_2018_2 -               45     875      20     848       4     848    1499    +    3.5e-164  546.0  15.4  -
Rhodobacteraceae_Sagittula                       -          LKAP-TSAKG2_H04_018_2018_2 -               27     789      21     848       7     848    1376    +    3.5e-164  546.2  16.1  -
Rhodobacteraceae_Silicibacter                    -          LKAP-TSAKG2_H04_018_2018_2 -               54     827      21     848       7     848    1463    +    3.9e-164  546.0  15.2  -
Acidiferrobacteraceae_Sulfurifustis              -          LKAP-TSAKG2_H04_018_2018_2 -               63     848      64     847      41     848    1454    +    3.9e-164  546.0  14.9  -
Gammaproteobacteria_Arsukibacterium              -          LKAP-TSAKG2_H04_018_2018_2 -               38     865      20     848       4     848    1479    +    4.2e-164  545.7  15.1  -
Burkholderiales_Thiobacter                       -          LKAP-TSAKG2_H04_018_2018_2 -               39     866      19     848       5     848    1452    +    4.2e-164  546.0  15.9  -
Alphaproteobacteria_Rhizomicrobium               -          LKAP-TSAKG2_H04_018_2018_2 -               36     811      21     848       8     848    1423    +    5.6e-164  545.7  14.8  -
Rhodobacteraceae_Tateyamaria                     -          LKAP-TSAKG2_H04_018_2018_2 -               48     819      21     848       7     848    1386    +    6.8e-164  545.2  15.2  -
Piscirickettsiaceae_Galenea                      -          LKAP-TSAKG2_H04_018_2018_2 -               32     870      20     848       4     848    1449    +    7.1e-164  545.0  15.3  -
Sulfuricellaceae_Sulfurirhabdus                  -          LKAP-TSAKG2_H04_018_2018_2 -               33     865      19     848       5     848    1433    +    8.7e-164  544.7  15.5  -
Leptospiraceae_Leptospira                        -          LKAP-TSAKG2_H04_018_2018_2 -               21     828      16     848       5     848    1431    +    8.9e-164  544.6  15.8  -
