# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_D06_042_2018_2 -               33     880      24     870      13     871    1491    +           0 1080.9  16.8  -
Nocardioidaceae_Marmoricola                      -          LKAP-TSAKG2_D06_042_2018_2 -               36     868      21     870      12     871    1435    +    2.6e-162  540.3  17.5  -
Catenulisporaceae_Catenulispora                  -          LKAP-TSAKG2_D06_042_2018_2 -               33     859      24     870      14     871    1460    +    2.6e-162  540.0  17.7  -
Nocardiaceae_Williamsia                          -          LKAP-TSAKG2_D06_042_2018_2 -               29     851      24     870      13     871    1472    +    2.9e-162  539.8  17.6  -
Rhodothermaceae_Rhodothermus                     -          LKAP-TSAKG2_D06_042_2018_2 -               92     899      57     864      37     871    1543    +    3.1e-162  539.7  16.9  -
Lachnospiraceae_Cellulosilyticum                 -          LKAP-TSAKG2_D06_042_2018_2 -              110     911      44     864      24     871    1547    +    3.4e-162  539.3  17.5  -
Clostridiaceae_Tindallia                         -          LKAP-TSAKG2_D06_042_2018_2 -               70     863      54     863      29     871    1474    +    4.1e-162  539.1  17.3  -
Rhodocyclaceae_Rugosibacter                      -          LKAP-TSAKG2_D06_042_2018_2 -               65     916      24     866      10     871    1580    +    4.3e-162  539.1  17.2  -
Cystobacteraceae_Archangium                      -          LKAP-TSAKG2_D06_042_2018_2 -               33     892      24     870      18     871    1491    +    4.8e-162  539.0  16.8  -
Bogoriellaceae_Georgenia                         -          LKAP-TSAKG2_D06_042_2018_2 -               37     872      23     871      11     871    1471    +    5.9e-162  538.8  16.6  -
Cellulomonadaceae_Actinotalea                    -          LKAP-TSAKG2_D06_042_2018_2 -               45     877      24     870      13     871    1476    +    6.3e-162  538.9  17.1  -
Thermomonosporaceae_Actinomadura                 -          LKAP-TSAKG2_D06_042_2018_2 -               33     860      24     870      12     871    1467    +    7.7e-162  538.3  16.7  -
Neisseriaceae_Stenoxybacter                      -          LKAP-TSAKG2_D06_042_2018_2 -               68     882      57     866      35     871    1484    +    8.7e-162  538.1  16.9  -
Desulfobacteraceae_Desulfobacter                 -          LKAP-TSAKG2_D06_042_2018_2 -               86     920      58     870      25     871    1527    +    9.2e-162  537.9  17.0  -
Dietziaceae_Dietzia                              -          LKAP-TSAKG2_D06_042_2018_2 -               24     848      24     869      12     871    1452    +    9.5e-162  538.1  17.7  -
Comamonadaceae_Tepidicella                       -          LKAP-TSAKG2_D06_042_2018_2 -               23     858      24     864      11     871    1480    +    9.6e-162  538.0  17.0  -
Burkholderiales_Paucibacter                      -          LKAP-TSAKG2_D06_042_2018_2 -               29     863      24     864      11     871    1429    +      1e-161  538.0  16.5  -
Hymenobacteraceae_Hymenobacter                   -          LKAP-TSAKG2_D06_042_2018_2 -               59     862      56     863      34     871    1457    +    1.1e-161  538.0  16.7  -
Flavobacteriaceae_Leeuwenhoekiella               -          LKAP-TSAKG2_D06_042_2018_2 -               33     874      24     863      17     871    1481    +    1.2e-161  537.6  16.6  -
Spiroplasmataceae_Spiroplasma                    -          LKAP-TSAKG2_D06_042_2018_2 -               78     882      62     862      41     871    1516    +    1.2e-161  538.0  17.3  -
Halobacteroidaceae_Halobacteroides               -          LKAP-TSAKG2_D06_042_2018_2 -               60     858      63     864      42     871    1471    +    1.3e-161  537.5  16.9  -
Comamonadaceae_Corticibacter                     -          LKAP-TSAKG2_D06_042_2018_2 -                1     846      21     868      21     871    1418    +    1.4e-161  537.5  17.1  -
Planococcaceae_Planomicrobium                    -          LKAP-TSAKG2_D06_042_2018_2 -               33     883      24     863      14     871    1485    +    1.4e-161  537.6  16.5  -
Planococcaceae_Caryophanon                       -          LKAP-TSAKG2_D06_042_2018_2 -               60     916      24     863      17     871    1492    +    1.5e-161  537.2  16.9  -
Flammeovirgaceae_Marivirga                       -          LKAP-TSAKG2_D06_042_2018_2 -               33     864      24     863      18     871    1476    +    1.5e-161  537.5  16.9  -
Pseudonocardiaceae_Alloactinosynnema             -          LKAP-TSAKG2_D06_042_2018_2 -               22     847      24     870      13     871    1442    +    1.5e-161  537.5  17.8  -
Peptococcaceae_Peptococcus                       -          LKAP-TSAKG2_D06_042_2018_2 -               84     900      63     863      46     871    1488    +    1.7e-161  537.1  16.8  -
Peptococcaceae_Pelotomaculum                     -          LKAP-TSAKG2_D06_042_2018_2 -               33     862      24     864      12     871    1467    +    1.7e-161  536.9  17.7  -
Sporolactobacillaceae_Pullulanibacillus          -          LKAP-TSAKG2_D06_042_2018_2 -              101     915      60     864      40     871    1553    +    1.8e-161  537.2  16.9  -
Rhodocyclaceae_Quatrionicoccus                   -          LKAP-TSAKG2_D06_042_2018_2 -               52     893      24     866      11     871    1477    +    1.8e-161  537.3  16.9  -
Planococcaceae_Planococcus                       -          LKAP-TSAKG2_D06_042_2018_2 -               43     893      24     863      16     871    1492    +      2e-161  537.0  16.6  -
Nitrospiraceae_Thermodesulfovibrio               -          LKAP-TSAKG2_D06_042_2018_2 -               59     861      30     864      20     871    1479    +    2.2e-161  537.0  16.0  -
Mycobacteriaceae_Mycobacterium                   -          LKAP-TSAKG2_D06_042_2018_2 -               36     865      24     870      13     871    1469    +    2.8e-161  536.4  17.6  -
Defluviitaleaceae_Defluviitalea                  -          LKAP-TSAKG2_D06_042_2018_2 -               16     845      18     863       7     871    1413    +    2.8e-161  536.6  17.2  -
Pseudonocardiaceae_Lentzea                       -          LKAP-TSAKG2_D06_042_2018_2 -               52     876      24     870      12     871    1489    +    3.1e-161  536.4  17.6  -
Heliobacteriaceae_Heliorestis                    -          LKAP-TSAKG2_D06_042_2018_2 -               54     878      25     864      19     871    1517    +    3.1e-161  536.5  17.5  -
Sanguibacteraceae_Sanguibacter                   -          LKAP-TSAKG2_D06_042_2018_2 -               45     880      21     870      10     871    1476    +    3.2e-161  536.3  17.6  -
Pasteurellaceae_Bibersteinia                     -          LKAP-TSAKG2_D06_042_2018_2 -               33     879      24     867       9     871    1362    +    3.4e-161  536.3  16.8  -
Intrasporangiaceae_Phycicoccus                   -          LKAP-TSAKG2_D06_042_2018_2 -               39     872      24     870      11     871    1440    +      4e-161  535.9  17.4  -
Cyclobacteriaceae_Algoriphagus                   -          LKAP-TSAKG2_D06_042_2018_2 -               31     866      23     862      13     871    1446    +    4.5e-161  535.9  16.7  -
Micromonosporaceae_Actinoplanes                  -          LKAP-TSAKG2_D06_042_2018_2 -               33     858      24     870      13     871    1474    +    4.5e-161  535.9  17.4  -
Pseudonocardiaceae_Amycolatopsis                 -          LKAP-TSAKG2_D06_042_2018_2 -               34     860      24     870      13     871    1464    +    4.6e-161  535.8  17.6  -
Intrasporangiaceae_Ornithinicoccus               -          LKAP-TSAKG2_D06_042_2018_2 -               53     885      24     870      13     871    1536    +    5.1e-161  535.5  16.6  -
Enterococcaceae_Enterococcus                     -          LKAP-TSAKG2_D06_042_2018_2 -               58     895      44     864      24     871    1502    +    5.3e-161  535.5  16.6  -
Syntrophobacteraceae_Desulfosoma                 -          LKAP-TSAKG2_D06_042_2018_2 -               79     905      63     870      46     871    1479    +    5.7e-161  535.7  16.9  -
Lachnospiraceae_Faecalicatena                    -          LKAP-TSAKG2_D06_042_2018_2 -              103     884      62     863      41     871    1525    +    5.9e-161  535.3  17.8  -
Rubritaleaceae_Rubritalea                        -          LKAP-TSAKG2_D06_042_2018_2 -               40     885      24     870      16     871    1459    +    7.5e-161  535.0  16.8  -
Micrococcales_Luteimicrobium                     -          LKAP-TSAKG2_D06_042_2018_2 -               33     862      24     870      13     871    1475    +    8.4e-161  535.0  17.5  -
Clostridiales_Carboxydocella                     -          LKAP-TSAKG2_D06_042_2018_2 -               24     893      24     870      18     871    1458    +    1.1e-160  534.4  17.1  -
Frankiaceae_Jatrophihabitans                     -          LKAP-TSAKG2_D06_042_2018_2 -               37     866      25     870      14     871    1466    +    1.1e-160  534.6  17.1  -
Cytophagaceae_Cytophaga                          -          LKAP-TSAKG2_D06_042_2018_2 -                3     801      61     863      59     871    1382    +    1.2e-160  534.4  16.7  -
Promicromonosporaceae_Isoptericola               -          LKAP-TSAKG2_D06_042_2018_2 -               33     862      24     870      12     871    1472    +    1.6e-160  534.0  17.4  -
Bacillaceae_Gracilibacillus                      -          LKAP-TSAKG2_D06_042_2018_2 -               84     901      60     863      40     871    1511    +    1.6e-160  534.0  16.8  -
Micrococcaceae_Sinomonas                         -          LKAP-TSAKG2_D06_042_2018_2 -               82     886      60     870      40     871    1489    +    1.9e-160  533.7  16.8  -
Micrococcaceae_Rothia                            -          LKAP-TSAKG2_D06_042_2018_2 -               30     867      22     870      12     871    1448    +      2e-160  533.7  17.3  -
Bacillaceae_Psychrobacillus                      -          LKAP-TSAKG2_D06_042_2018_2 -               78     893      62     863      41     871    1503    +    2.1e-160  533.4  16.6  -
Comamonadaceae_Kinneretia                        -          LKAP-TSAKG2_D06_042_2018_2 -               25     834      56     864      32     871    1386    +    2.3e-160  533.6  16.8  -
Pasteurellaceae_Muribacter                       -          LKAP-TSAKG2_D06_042_2018_2 -               33     873      24     867       9     871    1356    +    2.3e-160  533.5  17.0  -
Verrucomicrobiaceae_Haloferula                   -          LKAP-TSAKG2_D06_042_2018_2 -               41     888      24     870      15     871    1460    +    2.4e-160  533.5  16.7  -
Pseudonocardiaceae_Kibdelosporangium             -          LKAP-TSAKG2_D06_042_2018_2 -               42     868      23     870       9     871    1473    +    2.4e-160  533.4  17.9  -
Intrasporangiaceae_Tetrasphaera                  -          LKAP-TSAKG2_D06_042_2018_2 -               39     868      24     870      13     871    1448    +      3e-160  533.1  17.6  -
Clostridiales_Fusibacter                         -          LKAP-TSAKG2_D06_042_2018_2 -               88     877      55     863      32     871    1518    +      4e-160  532.6  17.9  -
Pseudonocardiaceae_Allokutzneria                 -          LKAP-TSAKG2_D06_042_2018_2 -               43     869      24     870      13     871    1490    +    4.1e-160  532.8  17.2  -
Pseudonocardiaceae_Actinosynnema                 -          LKAP-TSAKG2_D06_042_2018_2 -               52     876      24     870      13     871    1505    +    4.3e-160  532.6  17.5  -
Microbacteriaceae_Zimmermannella                 -          LKAP-TSAKG2_D06_042_2018_2 -               54     884      25     870      13     871    1484    +    4.5e-160  532.5  16.8  -
Intrasporangiaceae_Terrabacter                   -          LKAP-TSAKG2_D06_042_2018_2 -               33     864      24     870      11     871    1466    +    4.5e-160  532.4  17.5  -
Microbacteriaceae_Mycetocola                     -          LKAP-TSAKG2_D06_042_2018_2 -               31     864      22     870       9     871    1438    +    4.7e-160  532.3  17.4  -
