# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               28     977      20     966       7     966    1491    +           0 1208.7  18.5  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_B06_046_2018_2 -               20     962      20     965       7     966    1446    +           0 1079.1  18.6  -
Rhodobacteraceae_Sedimentitalea                  -          LKAP-TSAKG2_B06_046_2018_2 -               47     920      20     945       9     962    1429    +    2.7e-196  652.8  18.8  -
Rhodospirillaceae_Desertibacter                  -          LKAP-TSAKG2_B06_046_2018_2 -                2     886      22     955      21     959    1410    +    2.8e-196  653.2  18.6  -
Sulfuricellaceae_Sulfurirhabdus                  -          LKAP-TSAKG2_B06_046_2018_2 -               36     981      19     959       6     965    1433    +    2.8e-196  652.4  19.0  -
Planococcaceae_Sporosarcina                      -          LKAP-TSAKG2_B06_046_2018_2 -               28     977      20     955       9     961    1504    +    2.9e-196  652.5  18.5  -
Micrococcaceae_Enteractinococcus                 -          LKAP-TSAKG2_B06_046_2018_2 -               43     989      10     957       4     965    1542    +    3.1e-196  652.4  18.9  -
Lysobacteraceae_Panacagrimonas                   -          LKAP-TSAKG2_B06_046_2018_2 -               38     973      20     963       6     966    1477    +    3.3e-196  652.4  19.0  -
Bacillaceae_Lysinibacillus                       -          LKAP-TSAKG2_B06_046_2018_2 -               28     981      20     955       5     962    1476    +    4.5e-196  651.8  18.8  -
Desulfobacteraceae_Desulfobacula                 -          LKAP-TSAKG2_B06_046_2018_2 -               48    1008      20     957       7     965    1522    +    4.8e-196  652.0  18.8  -
Rhodanobacteraceae_Pseudofulvimonas              -          LKAP-TSAKG2_B06_046_2018_2 -               33     945      59     965      38     966    1386    +    4.8e-196  651.6  18.4  -
Bacillaceae_Geobacillus                          -          LKAP-TSAKG2_B06_046_2018_2 -               42     998      20     958       8     965    1527    +    5.2e-196  651.8  18.6  -
Acidiferrobacteraceae_Sulfuricaulis              -          LKAP-TSAKG2_B06_046_2018_2 -               63     970      62     965      40     966    1453    +    5.8e-196  651.4  18.4  -
Clostridiaceae_Butyricicoccus                    -          LKAP-TSAKG2_B06_046_2018_2 -               48     986      21     956       9     964    1482    +    6.7e-196  651.4  18.8  -
Burkholderiaceae_Mycoavidus                      -          LKAP-TSAKG2_B06_046_2018_2 -               27     972      19     964       6     966    1485    +    6.7e-196  651.4  18.4  -
Clostridiales_Blautia                            -          LKAP-TSAKG2_B06_046_2018_2 -               25     959      19     957       6     963    1453    +    6.8e-196  651.3  19.4  -
Pseudonocardiaceae_Saccharothrix                 -          LKAP-TSAKG2_B06_046_2018_2 -               47     962      20     955       7     965    1459    +      7e-196  651.2  19.8  -
Vibrionaceae_Paraphotobacterium                  -          LKAP-TSAKG2_B06_046_2018_2 -               52    1002      19     962       6     966    1539    +    7.3e-196  650.9  18.6  -
Aerococcaceae_Aerococcus                         -          LKAP-TSAKG2_B06_046_2018_2 -               19     970      20     956       8     964    1461    +    7.3e-196  651.2  18.6  -
Alicyclobacillaceae_Alicyclobacillus             -          LKAP-TSAKG2_B06_046_2018_2 -               48     986      20     958      10     963    1509    +    9.4e-196  651.2  19.3  -
Lachnospiraceae_Roseburia                        -          LKAP-TSAKG2_B06_046_2018_2 -               41     974      20     955       8     963    1470    +    1.1e-195  650.5  19.1  -
Ectothiorhodospiraceae_Inmirania                 -          LKAP-TSAKG2_B06_046_2018_2 -               47    1004      20     965       6     966    1513    +    1.2e-195  650.3  18.4  -
Planococcaceae_Jeotgalibacillus                  -          LKAP-TSAKG2_B06_046_2018_2 -               28     979      20     955       7     962    1507    +    1.4e-195  650.2  18.6  -
Lachnospiraceae_Oribacterium                     -          LKAP-TSAKG2_B06_046_2018_2 -               30     915      51     949      34     961    1412    +    1.5e-195  650.4  19.5  -
Alcaligenaceae_Saccharedens                      -          LKAP-TSAKG2_B06_046_2018_2 -               12     958      20     964      12     966    1354    +    1.5e-195  650.2  18.3  -
Desulfurellaceae_Hippea                          -          LKAP-TSAKG2_B06_046_2018_2 -               34     990      20     955       9     959    1509    +      2e-195  649.5  19.2  -
Desulfobacteraceae_Desulfotignum                 -          LKAP-TSAKG2_B06_046_2018_2 -               48    1015      20     964       7     966    1505    +      2e-195  649.8  18.7  -
Microbacteriaceae_Cryobacterium                  -          LKAP-TSAKG2_B06_046_2018_2 -               38     976      19     959       6     964    1457    +    2.1e-195  649.7  18.5  -
Nitrospiraceae_Leptospirillum                    -          LKAP-TSAKG2_B06_046_2018_2 -               76     991      65     958      54     964    1516    +    2.3e-195  649.6  18.9  -
Clostridiaceae_Hathewaya                         -          LKAP-TSAKG2_B06_046_2018_2 -               48     974      20     966       7     966    1507    +    2.3e-195  649.6  19.6  -
Pseudonocardiaceae_Actinokineospora              -          LKAP-TSAKG2_B06_046_2018_2 -               29     945      20     955       6     965    1474    +    2.5e-195  649.6  19.8  -
Microbacteriaceae_Microbacterium                 -          LKAP-TSAKG2_B06_046_2018_2 -               22     954      16     958       5     965    1457    +    2.5e-195  649.5  19.3  -
Burkholderiales_Methylibium                      -          LKAP-TSAKG2_B06_046_2018_2 -               30     979      15     963       6     965    1514    +      3e-195  649.1  18.7  -
Bradyrhizobiaceae_Salinarimonas                  -          LKAP-TSAKG2_B06_046_2018_2 -               44     931      20     959       6     964    1438    +    3.3e-195  649.3  17.9  -
Bacillaceae_Virgibacillus                        -          LKAP-TSAKG2_B06_046_2018_2 -               28     995      20     955       8     964    1519    +    3.7e-195  649.1  18.8  -
Clostridiaceae_Youngiibacter                     -          LKAP-TSAKG2_B06_046_2018_2 -               47     973      20     964       8     966    1466    +    3.7e-195  648.9  18.5  -
Alteromonadaceae_Planctobacterium                -          LKAP-TSAKG2_B06_046_2018_2 -               47     984      19     957       6     965    1497    +    5.7e-195  648.0  19.0  -
Clostridiaceae_Natronincola                      -          LKAP-TSAKG2_B06_046_2018_2 -               45     972      20     956       9     964    1489    +    6.1e-195  647.9  18.9  -
Aerococcaceae_Facklamia                          -          LKAP-TSAKG2_B06_046_2018_2 -               28     988      20     962       9     965    1501    +    6.2e-195  648.3  18.7  -
Hyphomonadaceae_Hirschia                         -          LKAP-TSAKG2_B06_046_2018_2 -               28     912      20     955       7     963    1373    +    6.3e-195  648.4  18.7  -
Corynebacterineae_Tomitella                      -          LKAP-TSAKG2_B06_046_2018_2 -               59     986      20     961       7     965    1546    +      7e-195  648.0  19.4  -
Thermoactinomycetaceae_Melghirimyces             -          LKAP-TSAKG2_B06_046_2018_2 -               91     999      63     955      41     961    1506    +    8.4e-195  647.8  18.9  -
Listeriaceae_Listeria                            -          LKAP-TSAKG2_B06_046_2018_2 -               12     967      20     958      13     965    1458    +    8.9e-195  647.8  18.8  -
Yersiniaceae_Chania                              -          LKAP-TSAKG2_B06_046_2018_2 -               56     999      19     955       6     964    1546    +    9.3e-195  647.4  18.9  -
Thermoanaerobacterales_Thermoanaerobacterium     -          LKAP-TSAKG2_B06_046_2018_2 -               44     965      20     965       7     966    1500    +    9.7e-195  647.4  19.7  -
Campylobacteraceae_Sulfurospirillum              -          LKAP-TSAKG2_B06_046_2018_2 -               28     951      20     966       6     966    1431    +    1.1e-194  647.5  18.0  -
Thermoanaerobacteraceae_Thermanaeromonas         -          LKAP-TSAKG2_B06_046_2018_2 -               41     980      20     956       9     965    1506    +    1.3e-194  647.1  19.7  -
Enterobacteriaceae_Enterobacillus                -          LKAP-TSAKG2_B06_046_2018_2 -               50     998      19     960       6     965    1404    +    1.3e-194  646.9  18.8  -
Clostridiales_Natranaerovirga                    -          LKAP-TSAKG2_B06_046_2018_2 -               49     990      20     960       9     966    1504    +    1.4e-194  646.8  18.3  -
Ruminococcaceae_Agathobaculum                    -          LKAP-TSAKG2_B06_046_2018_2 -                3     883      64     955      62     963    1383    +    1.4e-194  647.1  18.5  -
Helicobacteraceae_Sulfurovum                     -          LKAP-TSAKG2_B06_046_2018_2 -                3     928      24     966      22     966    1378    +    1.5e-194  647.1  18.5  -
Planococcaceae_Bhargavaea                        -          LKAP-TSAKG2_B06_046_2018_2 -               48     996      20     955       7     962    1544    +    1.5e-194  646.9  18.6  -
Micrococcaceae_Kocuria                           -          LKAP-TSAKG2_B06_046_2018_2 -               35     969      20     957       7     965    1480    +    1.5e-194  646.9  19.5  -
Lachnospiraceae_Pseudobutyrivibrio               -          LKAP-TSAKG2_B06_046_2018_2 -               18     947      20     954       8     963    1462    +    1.6e-194  646.6  19.1  -
Myxococcaceae_Corallococcus                      -          LKAP-TSAKG2_B06_046_2018_2 -               42    1005      20     966       8     966    1519    +    1.8e-194  646.6  18.3  -
Nocardiaceae_Gordonia                            -          LKAP-TSAKG2_B06_046_2018_2 -               26     955      15     957       7     965    1482    +    2.4e-194  646.2  19.3  -
Desulfobacteraceae_Desulfofrigus                 -          LKAP-TSAKG2_B06_046_2018_2 -               49    1016      20     964       8     966    1523    +    2.5e-194  646.2  17.9  -
Streptomycetaceae_Kitasatospora                  -          LKAP-TSAKG2_B06_046_2018_2 -               47     967      19     958       6     965    1482    +    2.6e-194  646.3  19.6  -
Polyangiaceae_Racemicystis                       -          LKAP-TSAKG2_B06_046_2018_2 -               49     992      20     949       8     964    1549    +    2.8e-194  646.0  18.7  -
Clostridiaceae_Alkaliphilus                      -          LKAP-TSAKG2_B06_046_2018_2 -               28     960      20     957       7     965    1465    +    2.9e-194  645.5  18.6  -
Bacillales_Gemella                               -          LKAP-TSAKG2_B06_046_2018_2 -               31     983      20     957       9     963    1511    +    3.2e-194  645.9  18.8  -
Intrasporangiaceae_Ornithinimicrobium            -          LKAP-TSAKG2_B06_046_2018_2 -               14     947      13     957       5     965    1447    +    3.3e-194  645.7  19.1  -
Microbacteriaceae_Leucobacter                    -          LKAP-TSAKG2_B06_046_2018_2 -               28     964      13     959       4     965    1478    +    3.8e-194  645.6  19.3  -
Lewinellaceae_Lewinella                          -          LKAP-TSAKG2_B06_046_2018_2 -               28     950      20     948       7     960    1446    +      4e-194  645.6  18.3  -
Bacillaceae_Oceanobacillus                       -          LKAP-TSAKG2_B06_046_2018_2 -               28     994      20     956       6     965    1508    +    4.5e-194  645.4  18.9  -
Desulfobacteraceae_Desulfatiglans                -          LKAP-TSAKG2_B06_046_2018_2 -               40    1002      20     957       8     964    1527    +    4.6e-194  645.2  18.9  -
Porphyromonadaceae_Porphyromonas                 -          LKAP-TSAKG2_B06_046_2018_2 -               39     979      20     956      12     964    1465    +    5.7e-194  645.0  19.1  -
Syntrophobacteraceae_Desulfacinum                -          LKAP-TSAKG2_B06_046_2018_2 -               68     982      64     965      43     966    1461    +    6.1e-194  644.9  18.4  -
Cellulomonadaceae_Pseudactinotalea               -          LKAP-TSAKG2_B06_046_2018_2 -               85    1017      19     961       7     965    1564    +    6.7e-194  644.8  19.1  -
Neisseriaceae_Bergeriella                        -          LKAP-TSAKG2_B06_046_2018_2 -               49    1002      19     965       6     966    1494    +    7.2e-194  644.4  18.5  -
