# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F05_037_2017_1 -               27     941       9     916       2     936    1526    +           0 1073.9  28.9  -
Methylococcaceae_Methylosarcina                  -          LKAP-GUTHK2_F05_037_2017_1 -               63     904      49     906      21     927    1515    +    1.3e-168  560.7  25.4  -
Chromatiaceae_Thiohalocapsa                      -          LKAP-GUTHK2_F05_037_2017_1 -               38     899      20     907       3     928    1436    +    1.4e-168  561.0  27.2  -
Rhodobiaceae_Rhodoligotrophos                    -          LKAP-GUTHK2_F05_037_2017_1 -               61     871      41     907      20     928    1487    +    1.4e-168  560.9  24.9  -
Rhodospirillaceae_Novispirillum                  -          LKAP-GUTHK2_F05_037_2017_1 -               33     843      24     907       4     928    1442    +    1.5e-168  560.6  24.3  -
Lysobacteraceae_Silanimonas                      -          LKAP-GUTHK2_F05_037_2017_1 -               85     914      73     907      37     928    1493    +    1.9e-168  560.4  25.7  -
Micromonosporaceae_Phytomonospora                -          LKAP-GUTHK2_F05_037_2017_1 -               33     897       8     907       2     928    1513    +    2.2e-168  560.4  26.6  -
Halieaceae_Parahaliea                            -          LKAP-GUTHK2_F05_037_2017_1 -               28     888      20     903       3     926    1498    +    2.3e-168  560.1  27.1  -
Rhodobacteraceae_Tropicimonas                    -          LKAP-GUTHK2_F05_037_2017_1 -               38     841      43     907      23     928    1390    +    3.2e-168  559.8  24.0  -
Rhodobacteraceae_Pseudoruegeria                  -          LKAP-GUTHK2_F05_037_2017_1 -               33     841      24     907       6     928    1412    +    3.3e-168  559.7  24.0  -
Rhodospirillaceae_Rhodocista                     -          LKAP-GUTHK2_F05_037_2017_1 -               40     826      73     908      51     935    1373    +    3.3e-168  559.6  23.9  -
Rhodospirillaceae_Reyranella                     -          LKAP-GUTHK2_F05_037_2017_1 -               60     848      72     907      52     928    1429    +    3.5e-168  559.6  23.3  -
Bdellovibrionaceae_Bdellovibrio                  -          LKAP-GUTHK2_F05_037_2017_1 -               25     864      21     903       2     926    1432    +    4.1e-168  559.3  25.5  -
Chlorobiaceae_Chlorobium                         -          LKAP-GUTHK2_F05_037_2017_1 -               87     900      78     907      58     928    1465    +    4.4e-168  559.2  23.6  -
Piscirickettsiaceae_Methylophaga                 -          LKAP-GUTHK2_F05_037_2017_1 -               63     889      71     903      51     926    1487    +    4.7e-168  558.9  24.8  -
Ectothiorhodospiraceae_Spiribacter               -          LKAP-GUTHK2_F05_037_2017_1 -               58     924      20     907       3     928    1544    +    5.8e-168  558.9  26.6  -
Thiotrichaceae_Leucothrix                        -          LKAP-GUTHK2_F05_037_2017_1 -               11     886      11     903       2     926    1445    +      6e-168  558.4  26.6  -
Oxalobacteraceae_Massilia                        -          LKAP-GUTHK2_F05_037_2017_1 -               56     920      72     943      51     948    1438    +    9.6e-168  558.1  24.1  -
Rhizobiaceae_Shinella                            -          LKAP-GUTHK2_F05_037_2017_1 -               57     845      72     907      51     928    1418    +    1.1e-167  558.1  23.6  -
Aurantimonadaceae_Aurantimonas                   -          LKAP-GUTHK2_F05_037_2017_1 -               48     851      43     907      23     928    1410    +    1.3e-167  557.8  24.0  -
Bifidobacteriaceae_Bifidobacterium               -          LKAP-GUTHK2_F05_037_2017_1 -               29     893      10     904       2     924    1504    +    1.3e-167  557.7  26.9  -
Methylophilaceae_Methylobacillus                 -          LKAP-GUTHK2_F05_037_2017_1 -               52     880      73     907      53     928    1416    +    1.4e-167  557.8  24.8  -
Hyphomonadaceae_Algimonas                        -          LKAP-GUTHK2_F05_037_2017_1 -               40     822      75     904      55     926    1351    +    1.4e-167  557.8  23.4  -
Idiomarinaceae_Idiomarina                        -          LKAP-GUTHK2_F05_037_2017_1 -               36     903      23     905       2     926    1471    +    1.5e-167  557.2  26.1  -
Hyphomicrobiaceae_Hyphomicrobium                 -          LKAP-GUTHK2_F05_037_2017_1 -               49     836      73     907      53     928    1423    +    1.5e-167  557.5  23.8  -
Rhodobacteraceae_Actibacterium                   -          LKAP-GUTHK2_F05_037_2017_1 -               34     845      20     907       3     928    1429    +    1.6e-167  557.6  24.9  -
Deinococcaceae_Deinococcus                       -          LKAP-GUTHK2_F05_037_2017_1 -               57     872      72     906      50     927    1455    +    1.7e-167  557.2  25.2  -
Cellvibrionaceae_Gilvimarinus                    -          LKAP-GUTHK2_F05_037_2017_1 -               20     886      19     905       2     926    1445    +    1.7e-167  557.1  26.8  -
Rhodanobacteraceae_Dyella                        -          LKAP-GUTHK2_F05_037_2017_1 -               73     901      73     907      47     928    1453    +    1.8e-167  557.1  24.7  -
Rhodospirillaceae_Fodinicurvata                  -          LKAP-GUTHK2_F05_037_2017_1 -               35     827      69     907      49     928    1390    +      2e-167  557.2  23.4  -
Syntrophobacteraceae_Desulfacinum                -          LKAP-GUTHK2_F05_037_2017_1 -               68     901      75     907      55     928    1461    +    2.1e-167  556.9  24.9  -
Cellvibrionaceae_Simiduia                        -          LKAP-GUTHK2_F05_037_2017_1 -               33     894      24     904       4     926    1463    +    2.6e-167  556.6  26.6  -
Phyllobacteriaceae_Aquamicrobium                 -          LKAP-GUTHK2_F05_037_2017_1 -               53     839      74     907      53     928    1407    +    2.7e-167  556.8  23.7  -
Rhodobiaceae_Afifella                            -          LKAP-GUTHK2_F05_037_2017_1 -               50     841      69     907      24     928    1443    +    2.9e-167  556.5  23.5  -
Thermodesulfobacteriaceae_Thermodesulfatator     -          LKAP-GUTHK2_F05_037_2017_1 -               73     915      77     908      55     929    1496    +    3.6e-167  556.2  25.2  -
Sphingomonadaceae_Polymorphobacter               -          LKAP-GUTHK2_F05_037_2017_1 -               36     840      43     906      23     928    1431    +    3.7e-167  556.4  23.2  -
Rhodobacteraceae_Pseudooceanicola                -          LKAP-GUTHK2_F05_037_2017_1 -               60     861      45     907      25     928    1429    +    3.9e-167  556.0  24.2  -
Rhodanobacteraceae_Fulvimonas                    -          LKAP-GUTHK2_F05_037_2017_1 -               77     905      73     907      53     928    1484    +      4e-167  556.0  24.6  -
Microbulbiferaceae_Microbulbifer                 -          LKAP-GUTHK2_F05_037_2017_1 -               28     890      20     905       3     926    1480    +    4.3e-167  556.0  26.4  -
Dehalococcoidaceae_Dehalogenimonas               -          LKAP-GUTHK2_F05_037_2017_1 -               56     860      75     906      55     927    1433    +    4.9e-167  556.2  23.3  -
Nocardioidaceae_Mumia                            -          LKAP-GUTHK2_F05_037_2017_1 -               35     896       9     907       2     927    1516    +    4.9e-167  555.8  26.3  -
Rhodobiaceae_Methyloligella                      -          LKAP-GUTHK2_F05_037_2017_1 -               66     859      52     907      30     928    1444    +    5.6e-167  555.6  23.4  -
Rhizobiales_Bauldia                              -          LKAP-GUTHK2_F05_037_2017_1 -               43     865      24     907       4     928    1446    +    5.8e-167  555.7  25.5  -
Rhodobacteraceae_Litoreibacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               33     839      24     907       6     928    1395    +    6.4e-167  555.4  24.1  -
Rhodospirillaceae_Oceanibaculum                  -          LKAP-GUTHK2_F05_037_2017_1 -               58     862      43     907      23     928    1451    +    6.5e-167  555.4  23.6  -
Alteromonadaceae_Marinobacterium                 -          LKAP-GUTHK2_F05_037_2017_1 -               33     896      24     904       4     926    1465    +    7.1e-167  555.1  26.3  -
Rhodanobacteraceae_Dokdonella                    -          LKAP-GUTHK2_F05_037_2017_1 -               61     894      66     907      37     928    1480    +    7.2e-167  555.2  26.5  -
Eggerthellaceae_Slackia                          -          LKAP-GUTHK2_F05_037_2017_1 -               28     870      20     906       3     927    1463    +    7.3e-167  555.3  26.0  -
Thioalkalispiraceae_Thioprofundum                -          LKAP-GUTHK2_F05_037_2017_1 -               89     921      72     907      52     928    1537    +    7.9e-167  555.2  24.3  -
Nannocystaceae_Nannocystis                       -          LKAP-GUTHK2_F05_037_2017_1 -               71     904      73     907      53     928    1518    +    8.3e-167  554.9  24.3  -
Hyphomicrobiaceae_Rhodoplanes                    -          LKAP-GUTHK2_F05_037_2017_1 -               76     863      73     907      52     928    1451    +    8.7e-167  555.1  23.9  -
Rhodobacteraceae_Falsirhodobacter                -          LKAP-GUTHK2_F05_037_2017_1 -                9     834       8     907       3     928    1387    +    9.4e-167  554.9  25.2  -
Desulfobacteraceae_Desulfofrigus                 -          LKAP-GUTHK2_F05_037_2017_1 -               90     936      75     907      54     928    1523    +    9.6e-167  554.7  24.7  -
Rhodobacteraceae_Roseivivax                      -          LKAP-GUTHK2_F05_037_2017_1 -               53     849      64     907      25     928    1405    +    9.8e-167  554.9  24.6  -
Shewanellaceae_Shewanella                        -          LKAP-GUTHK2_F05_037_2017_1 -               29     898      21     904       2     926    1483    +      1e-166  554.5  26.8  -
Thermodesulfobacteriaceae_Thermodesulfobacterium -          LKAP-GUTHK2_F05_037_2017_1 -               66     907      76     907      56     928    1495    +    1.1e-166  554.8  24.6  -
Spongiibacteraceae_Zhongshania                   -          LKAP-GUTHK2_F05_037_2017_1 -               87     912      74     906      54     927    1501    +    1.1e-166  554.3  24.7  -
Rarobacteraceae_Rarobacter                       -          LKAP-GUTHK2_F05_037_2017_1 -               53     865      71     907      50     927    1464    +    1.1e-166  554.4  24.1  -
Caldilineaceae_Caldilinea                        -          LKAP-GUTHK2_F05_037_2017_1 -               68     873      75     907      55     927    1427    +    1.2e-166  554.3  24.2  -
Clostridiales_Anaerococcus                       -          LKAP-GUTHK2_F05_037_2017_1 -                9     868      22     914      15     935    1410    +    1.4e-166  554.3  27.2  -
Lachnospiraceae_Lachnoanaerobaculum              -          LKAP-GUTHK2_F05_037_2017_1 -               31     926       9     927       2     942    1490    +    1.4e-166  553.4  27.5  -
Rhodobacteraceae_Nioella                         -          LKAP-GUTHK2_F05_037_2017_1 -               70     861      69     907      48     928    1462    +    1.4e-166  554.2  24.0  -
Helicobacteraceae_Helicobacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               88     880      72     909      51     934    1474    +    1.5e-166  553.2  23.3  -
Dermacoccaceae_Luteipulveratus                   -          LKAP-GUTHK2_F05_037_2017_1 -               75     891      68     907      47     927    1491    +    1.5e-166  554.0  24.4  -
Rhizobiaceae_Kaistia                             -          LKAP-GUTHK2_F05_037_2017_1 -               57     844      73     907      53     928    1398    +    1.6e-166  554.3  23.7  -
Erwiniaceae_Erwinia                              -          LKAP-GUTHK2_F05_037_2017_1 -               71     897      72     905      51     926    1495    +    1.8e-166  553.9  24.7  -
Actinomycetaceae_Trueperella                     -          LKAP-GUTHK2_F05_037_2017_1 -                6     876       9     907       4     927    1445    +      2e-166  553.8  26.4  -
