# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               29     951      21     947       7     947    1491    +           0 1175.2  19.2  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_B11_093_2018_2 -               25     937      24     947       8     947    1446    +           0 1062.4  19.2  -
Halomonadaceae_Halovibrio                        -          LKAP-TSAKG2_B11_093_2018_2 -               26     938      22     947       6     947    1439    +      1e-212  706.8  19.3  -
Rhodobacteraceae_Confluentimicrobium             -          LKAP-TSAKG2_B11_093_2018_2 -               43     916      36     947      15     947    1455    +    1.1e-212  707.1  18.8  -
Rhodobacteraceae_Labrenzia                       -          LKAP-TSAKG2_B11_093_2018_2 -               72     917      64     947      43     947    1447    +    1.2e-212  707.1  19.3  -
Rhodospirillaceae_Oceanibaculum                  -          LKAP-TSAKG2_B11_093_2018_2 -               76     918      68     947      47     947    1451    +    1.3e-212  706.9  19.5  -
Sphingomonadaceae_Sphingopyxis                   -          LKAP-TSAKG2_B11_093_2018_2 -               60     907      63     947      43     947    1436    +    1.3e-212  706.9  19.0  -
Oceanospirillaceae_Pseudospirillum               -          LKAP-TSAKG2_B11_093_2018_2 -               32     950      23     947       6     947    1459    +    1.4e-212  706.5  19.3  -
Syntrophaceae_Desulfomonile                      -          LKAP-TSAKG2_B11_093_2018_2 -               88     989      68     947      52     947    1523    +    1.8e-212  706.4  19.6  -
Chromatiaceae_Thioflavicoccus                    -          LKAP-TSAKG2_B11_093_2018_2 -               63     949      66     947      46     947    1469    +    2.8e-212  705.5  19.7  -
Rhizobiaceae_Ensifer                             -          LKAP-TSAKG2_B11_093_2018_2 -               52     895      66     947      45     947    1437    +    3.1e-212  705.7  19.6  -
Caulobacteraceae_Asticcacaulis                   -          LKAP-TSAKG2_B11_093_2018_2 -               47     895      61     947      41     947    1401    +    3.2e-212  705.6  19.2  -
Brucellaceae_Mycoplana                           -          LKAP-TSAKG2_B11_093_2018_2 -               54     896      67     947      47     947    1438    +    3.4e-212  705.5  19.4  -
Caulobacteraceae_Brevundimonas                   -          LKAP-TSAKG2_B11_093_2018_2 -               55     897      67     947      47     947    1415    +      5e-212  704.9  19.3  -
Rhodobacteraceae_Pseudooceanicola                -          LKAP-TSAKG2_B11_093_2018_2 -               43     917      35     947      15     947    1429    +    6.1e-212  704.5  18.6  -
Cellvibrionaceae_Marinibactrum                   -          LKAP-TSAKG2_B11_093_2018_2 -               22     946      34     947      14     947    1451    +    6.4e-212  704.1  18.8  -
Hyphomicrobiaceae_Maritalea                      -          LKAP-TSAKG2_B11_093_2018_2 -               33     875      67     947      47     947    1356    +    6.5e-212  704.6  19.5  -
Rhizobiaceae_Shinella                            -          LKAP-TSAKG2_B11_093_2018_2 -               59     901      67     947      46     947    1418    +    6.6e-212  704.7  19.4  -
Chelatococcaceae_Camelimonas                     -          LKAP-TSAKG2_B11_093_2018_2 -               75     916      68     947      48     947    1446    +      8e-212  704.5  19.1  -
Sphingomonadaceae_Polymorphobacter               -          LKAP-TSAKG2_B11_093_2018_2 -               53     897      66     947      43     947    1431    +    8.6e-212  704.3  19.3  -
Desulfobacteraceae_Desulfofaba                   -          LKAP-TSAKG2_B11_093_2018_2 -               46     986      24     947       9     947    1512    +    8.6e-212  704.0  18.8  -
Rhodobacteraceae_Ruegeria                        -          LKAP-TSAKG2_B11_093_2018_2 -               22     897      34     947      17     947    1386    +    9.6e-212  704.0  18.7  -
Rhodobacteraceae_Octadecabacter                  -          LKAP-TSAKG2_B11_093_2018_2 -               23     899      35     947      15     947    1389    +    1.3e-211  703.6  18.5  -
Ectothiorhodospiraceae_Methylonatrum             -          LKAP-TSAKG2_B11_093_2018_2 -               28     915      65     947      42     947    1318    +    1.5e-211  702.8  19.4  -
Rhodospirillaceae_Nitrospirillum                 -          LKAP-TSAKG2_B11_093_2018_2 -               84     945      66     947      46     947    1471    +    1.6e-211  703.3  19.8  -
Oceanospirillaceae_Oleibacter                    -          LKAP-TSAKG2_B11_093_2018_2 -               29     947      21     947       5     947    1455    +    2.7e-211  702.0  19.5  -
Methylococcaceae_Methyloparacoccus               -          LKAP-TSAKG2_B11_093_2018_2 -               33     950      24     947       8     947    1451    +    2.9e-211  702.0  19.1  -
Brucellaceae_Pseudochrobactrum                   -          LKAP-TSAKG2_B11_093_2018_2 -               52     893      68     947      48     947    1400    +    2.9e-211  702.5  19.5  -
Rhodobiaceae_Rhodoligotrophos                    -          LKAP-TSAKG2_B11_093_2018_2 -               85     927      67     947      47     947    1487    +    3.3e-211  702.2  19.4  -
Rhodobacteraceae_Falsirhodobacter                -          LKAP-TSAKG2_B11_093_2018_2 -               18     890      17     947       4     947    1387    +    3.8e-211  702.0  19.4  -
Halobacteriovoracaceae_Halobacteriovorax         -          LKAP-TSAKG2_B11_093_2018_2 -               66     968      67     947      47     947    1480    +    5.3e-211  701.4  19.5  -
Oceanospirillaceae_Bacterioplanes                -          LKAP-TSAKG2_B11_093_2018_2 -                9     930      23     947      16     947    1412    +    5.5e-211  701.0  19.2  -
Ectothiorhodospiraceae_Oceanococcus              -          LKAP-TSAKG2_B11_093_2018_2 -               49     974      21     947       5     947    1505    +    6.2e-211  700.9  19.2  -
Ectothiorhodospiraceae_Alkalispirillum           -          LKAP-TSAKG2_B11_093_2018_2 -               32     954      23     947       7     947    1464    +    6.6e-211  700.9  19.0  -
Rhodobacteraceae_Roseivivax                      -          LKAP-TSAKG2_B11_093_2018_2 -               30     905      34     947      14     947    1405    +    6.6e-211  701.3  18.5  -
Chelatococcaceae_Chelatococcus                   -          LKAP-TSAKG2_B11_093_2018_2 -               55     897      67     947      47     947    1430    +    6.6e-211  701.2  19.3  -
Methylocystaceae_Methylocystis                   -          LKAP-TSAKG2_B11_093_2018_2 -               63     908      64     947      41     947    1426    +    6.9e-211  701.2  19.1  -
Methylocystaceae_Methylopila                     -          LKAP-TSAKG2_B11_093_2018_2 -               73     915      67     947      47     947    1425    +    7.2e-211  701.1  19.5  -
Xanthobacteraceae_Pseudoxanthobacter             -          LKAP-TSAKG2_B11_093_2018_2 -               77     920      66     947      44     947    1456    +    7.4e-211  701.0  19.3  -
Rhodospirillaceae_Thalassobaculum                -          LKAP-TSAKG2_B11_093_2018_2 -               69     910      68     947      48     947    1384    +    7.7e-211  701.0  19.2  -
Beijerinckiaceae_Methylocella                    -          LKAP-TSAKG2_B11_093_2018_2 -               53     897      65     947      43     947    1406    +    8.2e-211  700.8  19.3  -
Desulfobulbaceae_Desulfocapsa                    -          LKAP-TSAKG2_B11_093_2018_2 -               68     969      67     947      46     947    1482    +    8.9e-211  700.5  19.6  -
Sphingomonadaceae_Sphingoaurantiacus             -          LKAP-TSAKG2_B11_093_2018_2 -               54     898      66     947      45     947    1429    +    1.1e-210  700.8  19.3  -
Rhodobacteraceae_Haematobacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               65     911      63     947      42     947    1414    +    1.1e-210  700.5  19.3  -
Flavobacteriaceae_Flavobacterium                 -          LKAP-TSAKG2_B11_093_2018_2 -               29     940      21     947       6     947    1442    +    1.2e-210  700.2  19.2  -
Xanthobacteraceae_Labrys                         -          LKAP-TSAKG2_B11_093_2018_2 -               53     895      67     947      46     947    1409    +    1.3e-210  700.2  19.2  -
Rhodospirillaceae_Rhodocista                     -          LKAP-TSAKG2_B11_093_2018_2 -               39     881      65     947      45     947    1373    +    1.5e-210  699.9  19.3  -
Desulfobacteraceae_Desulfonema                   -          LKAP-TSAKG2_B11_093_2018_2 -               75     977      68     947      48     947    1506    +    1.6e-210  699.9  19.5  -
Rhodospirillaceae_Inquilinus                     -          LKAP-TSAKG2_B11_093_2018_2 -               73     918      67     947      47     947    1420    +    1.8e-210  699.8  19.2  -
Sphingomonadaceae_Sphingobium                    -          LKAP-TSAKG2_B11_093_2018_2 -               66     912      64     947      43     947    1442    +    1.8e-210  699.9  18.9  -
Aurantimonadaceae_Aurantimonas                   -          LKAP-TSAKG2_B11_093_2018_2 -               64     907      66     947      46     947    1410    +    1.9e-210  699.8  19.9  -
Rhodospirillaceae_Reyranella                     -          LKAP-TSAKG2_B11_093_2018_2 -               61     904      66     947      46     947    1429    +    2.1e-210  699.5  19.4  -
Oceanospirillaceae_Bacterioplanoides             -          LKAP-TSAKG2_B11_093_2018_2 -               49     972      21     947       5     947    1500    +    2.3e-210  699.0  19.4  -
Sphingomonadaceae_Blastomonas                    -          LKAP-TSAKG2_B11_093_2018_2 -               68     915      63     947      43     947    1448    +    2.7e-210  699.2  19.2  -
Rhodobacteraceae_Amylibacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               55     897      67     947      42     947    1423    +    3.3e-210  699.0  19.2  -
Desulfobulbaceae_Desulforhopalus                 -          LKAP-TSAKG2_B11_093_2018_2 -               70     954      67     947      47     947    1498    +    3.6e-210  698.8  19.8  -
Beijerinckiaceae_Methylocapsa                    -          LKAP-TSAKG2_B11_093_2018_2 -               70     914      65     947      44     947    1419    +    3.9e-210  698.5  19.4  -
Chromatiaceae_Thiococcus                         -          LKAP-TSAKG2_B11_093_2018_2 -               63     949      66     947      46     947    1470    +    4.1e-210  698.3  19.7  -
Hyphomicrobiaceae_Rhodomicrobium                 -          LKAP-TSAKG2_B11_093_2018_2 -               70     913      67     947      47     947    1470    +    4.1e-210  698.4  19.2  -
Chromatiaceae_Thiobaca                           -          LKAP-TSAKG2_B11_093_2018_2 -               61     938      67     947      47     947    1370    +    4.3e-210  698.3  19.8  -
Piscirickettsiaceae_Cycloclasticus               -          LKAP-TSAKG2_B11_093_2018_2 -               50     970      23     947       7     947    1494    +    5.3e-210  697.6  18.9  -
Acidiferrobacteraceae_Acidiferrobacter           -          LKAP-TSAKG2_B11_093_2018_2 -               83     965      66     947      46     947    1475    +    5.6e-210  697.8  19.5  -
Rhodospirillaceae_Roseospira                     -          LKAP-TSAKG2_B11_093_2018_2 -                7     886       9     947       4     947    1398    +    6.7e-210  697.9  19.9  -
Rhodobacteraceae_Actibacterium                   -          LKAP-TSAKG2_B11_093_2018_2 -               57     901      64     947      41     947    1429    +    6.8e-210  698.0  19.2  -
Phyllobacteriaceae_Pseudahrensia                 -          LKAP-TSAKG2_B11_093_2018_2 -               52     897      64     947      43     947    1441    +    7.4e-210  697.8  19.4  -
Comamonadaceae_Verminephrobacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               43     970      17     947       5     947    1469    +    7.4e-210  697.4  19.7  -
Chromatiaceae_Chromatium                         -          LKAP-TSAKG2_B11_093_2018_2 -               84     961      67     947      46     947    1391    +    8.6e-210  697.2  19.8  -
Hahellaceae_Halospina                            -          LKAP-TSAKG2_B11_093_2018_2 -               14     926      23     947      13     947    1427    +      1e-209  697.0  19.0  -
Rhizobiaceae_Neorhizobium                        -          LKAP-TSAKG2_B11_093_2018_2 -               62     905      66     947      45     947    1459    +    1.1e-209  697.5  19.5  -
