# target name                                    accession  query name              accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------    -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Pseudoalteromonadaceae_Pseudoalteromonas         -          LKAP.g-Gut1_E11_087.seq -               27    1020       6    1010       3    1011    1461    +           0 1027.4  11.3  -
Vibrionaceae_Vibrio                              -          LKAP.g-Gut1_E11_087.seq -               27    1036       6    1010       2    1011    1466    +      1e-303 1008.7  11.9  -
Ventosimonadaceae_Ventosimonas                   -          LKAP.g-Gut1_E11_087.seq -               88    1053      51    1010      23    1011    1489    +    2.4e-179  596.4  11.8  -
Piscirickettsiaceae_Sulfurivirga                 -          LKAP.g-Gut1_E11_087.seq -               90    1034      55     994      30    1011    1457    +      3e-179  596.2  11.7  -
Succinivibrionaceae_Succinivibrio                -          LKAP.g-Gut1_E11_087.seq -               41     993      14    1005       3    1011    1463    +    3.2e-179  596.0  11.8  -
Spirochaetaceae_Treponema                        -          LKAP.g-Gut1_E11_087.seq -               25     989       4     972       2     992    1477    +    3.6e-179  596.2  12.5  -
Clostridiaceae_Sarcina                           -          LKAP.g-Gut1_E11_087.seq -               28     973       7     987       3    1007    1461    +    3.9e-179  595.7  11.0  -
Rhodocyclaceae_Oryzomicrobium                    -          LKAP.g-Gut1_E11_087.seq -               31    1016      14     998       3    1011    1496    +    3.9e-179  595.8  12.1  -
Halothiobacillaceae_Thiofaba                     -          LKAP.g-Gut1_E11_087.seq -               59    1008      57    1003      37    1011    1487    +    3.9e-179  595.7  11.9  -
Rhodobacteraceae_Nioella                         -          LKAP.g-Gut1_E11_087.seq -               56     935      39     956      19     974    1462    +    4.1e-179  595.9  12.2  -
Pasteurellaceae_Seminibacterium                  -          LKAP.g-Gut1_E11_087.seq -               21     981      45    1006      32    1011    1405    +      6e-179  595.2  12.1  -
Peptococcaceae_Desulfosporosinus                 -          LKAP.g-Gut1_E11_087.seq -               35    1046       8    1003       3    1008    1523    +    6.2e-179  595.1  11.7  -
Microbacteriaceae_Cryobacterium                  -          LKAP.g-Gut1_E11_087.seq -               79     978      60     959      38     979    1457    +    7.4e-179  595.0  12.1  -
Bacillaceae_Amphibacillus                        -          LKAP.g-Gut1_E11_087.seq -               28     996       7     954       3     975    1490    +      8e-179  594.9  13.1  -
Streptomycetaceae_Kitasatospora                  -          LKAP.g-Gut1_E11_087.seq -               81     980      57     967      13     987    1482    +      9e-179  594.9  12.8  -
Acidiferrobacteraceae_Sulfurifustis              -          LKAP.g-Gut1_E11_087.seq -               60    1013      55    1006      35    1011    1454    +    9.2e-179  594.6  11.7  -
Chelatococcaceae_Camelimonas                     -          LKAP.g-Gut1_E11_087.seq -               75     936      60     958      38     978    1446    +      1e-178  594.9  11.5  -
Conexibacteraceae_Conexibacter                   -          LKAP.g-Gut1_E11_087.seq -               87     997      59     955      36     975    1536    +    1.1e-178  594.1  12.3  -
Staphylococcaceae_Salinicoccus                   -          LKAP.g-Gut1_E11_087.seq -               55     990      51     972      18     992    1476    +    1.3e-178  594.2  12.5  -
Acidiferrobacteraceae_Acidiferrobacter           -          LKAP.g-Gut1_E11_087.seq -               80    1024      55     997      35    1010    1475    +    1.3e-178  594.1  11.6  -
Clostridiales_Blautia                            -          LKAP.g-Gut1_E11_087.seq -               26     959       7     955       3     976    1453    +    1.5e-178  593.9  13.4  -
Rhodobacteraceae_Halocynthiibacter               -          LKAP.g-Gut1_E11_087.seq -               53     919      51     954      30     970    1436    +    1.6e-178  593.9  11.6  -
Bacillaceae_Pontibacillus                        -          LKAP.g-Gut1_E11_087.seq -               11     994       6     972       3     992    1469    +    1.7e-178  593.8  12.8  -
Pseudomonadaceae_Permianibacter                  -          LKAP.g-Gut1_E11_087.seq -               14     996       6    1010       2    1011    1423    +    1.7e-178  593.6  11.6  -
Bacillaceae_Ornithinibacillus                    -          LKAP.g-Gut1_E11_087.seq -               26    1011       4     973       1     993    1482    +    1.8e-178  593.7  12.5  -
Neisseriaceae_Rivicola                           -          LKAP.g-Gut1_E11_087.seq -               26     946      46     964      25     985    1424    +    1.9e-178  593.6  12.6  -
Rhodanobacteraceae_Pseudofulvimonas              -          LKAP.g-Gut1_E11_087.seq -               25     981      47    1001      26    1011    1386    +    2.3e-178  593.2  11.9  -
Alcaligenaceae_Caenimicrobium                    -          LKAP.g-Gut1_E11_087.seq -               37    1012      20    1003       4    1010    1453    +    2.6e-178  593.2  12.0  -
Rhodobacteraceae_Palleronia                      -          LKAP.g-Gut1_E11_087.seq -               25     917      34     976      14     997    1367    +    2.7e-178  593.4  12.1  -
Microbacteriaceae_Rathayibacter                  -          LKAP.g-Gut1_E11_087.seq -               54     969      47     969      26     990    1467    +    2.9e-178  592.8  11.7  -
Halomonadaceae_Halovibrio                        -          LKAP.g-Gut1_E11_087.seq -               28    1004      11    1005       3    1011    1439    +    2.9e-178  592.9  11.9  -
Rhodobacteraceae_Roseinatronobacter              -          LKAP.g-Gut1_E11_087.seq -               82     938      60     953      37     973    1450    +      3e-178  592.9  11.8  -
Caldicoprobacteraceae_Caldicoprobacter           -          LKAP.g-Gut1_E11_087.seq -               92     981      58     955      37     975    1530    +    3.1e-178  592.9  12.9  -
Lachnospiraceae_Hespellia                        -          LKAP.g-Gut1_E11_087.seq -               18     952       6     953       3     964    1470    +    3.4e-178  592.7  13.2  -
Streptococcaceae_Lactococcus                     -          LKAP.g-Gut1_E11_087.seq -               36    1003       9     971       3     992    1492    +    3.6e-178  592.5  12.3  -
Rhodobacteraceae_Methylarcula                    -          LKAP.g-Gut1_E11_087.seq -               75     933      60     957      39     979    1370    +    4.3e-178  592.6  11.6  -
Alicyclobacillaceae_Tumebacillus                 -          LKAP.g-Gut1_E11_087.seq -               35     979       6     957       2     978    1489    +    4.4e-178  592.6  12.8  -
Xanthobacteraceae_Starkeya                       -          LKAP.g-Gut1_E11_087.seq -               55     927      59     968      38     992    1406    +    4.4e-178  592.9  11.4  -
Clostridiaceae_Butyricicoccus                    -          LKAP.g-Gut1_E11_087.seq -               47     994       7     962       3     983    1482    +    4.4e-178  592.4  12.3  -
Rhodocyclaceae_Georgfuchsia                      -          LKAP.g-Gut1_E11_087.seq -               75    1007      52     980      31    1001    1496    +    4.6e-178  592.2  12.3  -
Listeriaceae_Listeria                            -          LKAP.g-Gut1_E11_087.seq -               56     983      59     972      27     992    1458    +    4.8e-178  592.4  11.7  -
Chromobacteriaceae_Chitiniphilus                 -          LKAP.g-Gut1_E11_087.seq -               76    1021      49     993      26    1011    1494    +    5.7e-178  592.2  11.9  -
Clostridiales_Natranaerovirga                    -          LKAP.g-Gut1_E11_087.seq -               48     986       6     954       2     966    1504    +    5.7e-178  591.9  13.2  -
Hyphomicrobiaceae_Pelagibacterium                -          LKAP.g-Gut1_E11_087.seq -               55     916      59     957      38     977    1408    +    6.4e-178  592.0  12.4  -
Staphylococcaceae_Jeotgalicoccus                 -          LKAP.g-Gut1_E11_087.seq -               14     966       7     954       3     974    1443    +    6.6e-178  591.8  12.7  -
Succinivibrionaceae_Succinimonas                 -          LKAP.g-Gut1_E11_087.seq -               62    1025      43    1010      22    1011    1462    +    6.8e-178  591.5  11.9  -
Microbacteriaceae_Agromyces                      -          LKAP.g-Gut1_E11_087.seq -               64     976      55     972      31     992    1477    +    8.5e-178  591.3  11.8  -
Cystobacteraceae_Archangium                      -          LKAP.g-Gut1_E11_087.seq -               59     995      56     970      36     991    1491    +    9.6e-178  591.2  12.0  -
Gammaproteobacteria_Methylohalomonas             -          LKAP.g-Gut1_E11_087.seq -               28     987      50    1006      31    1011    1325    +    1.2e-177  591.1  11.8  -
Bacillaceae_Caldalkalibacillus                   -          LKAP.g-Gut1_E11_087.seq -               37     980      35     957      14     978    1488    +    1.5e-177  590.6  12.9  -
Desulfobacteraceae_Desulfotignum                 -          LKAP.g-Gut1_E11_087.seq -               86    1059      55    1007      34    1011    1505    +    1.8e-177  590.4  11.6  -
Microbacteriaceae_Mycetocola                     -          LKAP.g-Gut1_E11_087.seq -               33     966      16     967       3     987    1438    +    1.8e-177  590.3  12.5  -
Clostridiaceae_Youngiibacter                     -          LKAP.g-Gut1_E11_087.seq -               46     977       6     966       2     982    1466    +    1.8e-177  590.4  11.6  -
Rhodocyclaceae_Sulfurisoma                       -          LKAP.g-Gut1_E11_087.seq -               60    1009      52     997      31    1011    1460    +    1.9e-177  590.4  12.0  -
Microbacteriaceae_Microbacterium                 -          LKAP.g-Gut1_E11_087.seq -               66     983      56     989      29    1007    1457    +    1.9e-177  590.3  11.7  -
Microbacteriaceae_Lysinimonas                    -          LKAP.g-Gut1_E11_087.seq -               83    1037       6     988       3    1007    1484    +    2.1e-177  590.2  12.4  -
Desulfobacteraceae_Desulfobacula                 -          LKAP.g-Gut1_E11_087.seq -               86    1059      55    1007      34    1011    1522    +    2.4e-177  590.1  11.4  -
Rhodobacteraceae_Thalassococcus                  -          LKAP.g-Gut1_E11_087.seq -               27     945       6     986       2    1009    1419    +    2.5e-177  589.9  11.8  -
Methylococcaceae_Methylomarinovum                -          LKAP.g-Gut1_E11_087.seq -               29    1011       8     996       2    1011    1466    +    2.7e-177  589.8  12.1  -
Thermoactinomycetaceae_Kroppenstedtia            -          LKAP.g-Gut1_E11_087.seq -               27     996       6     957       3     977    1486    +    2.7e-177  589.8  12.6  -
Rhodobacteraceae_Pseudoroseovarius               -          LKAP.g-Gut1_E11_087.seq -               51     915      54     956      31     976    1391    +    2.7e-177  589.9  11.8  -
Lachnospiraceae_Roseburia                        -          LKAP.g-Gut1_E11_087.seq -               41     978       7     957       3     978    1470    +    2.8e-177  589.6  13.1  -
Chromobacteriaceae_Leeia                         -          LKAP.g-Gut1_E11_087.seq -               24     953      40     966      19     989    1416    +    2.9e-177  589.7  12.6  -
Thermoanaerobacteraceae_Thermoanaerobacter       -          LKAP.g-Gut1_E11_087.seq -               43     970       6     953       2     961    1525    +    2.9e-177  589.3  13.8  -
Nautiliaceae_Caminibacter                        -          LKAP.g-Gut1_E11_087.seq -               30     993      12    1009       4    1011    1411    +    3.5e-177  589.6  12.9  -
Pseudomonadaceae_Stenotrophomonas                -          LKAP.g-Gut1_E11_087.seq -               28    1024       7    1005       2    1011    1502    +    4.1e-177  589.0  12.0  -
Bacillales_Solibacillus                          -          LKAP.g-Gut1_E11_087.seq -               31    1020       7     989       3    1004    1525    +    4.3e-177  589.0  11.8  -
Microbacteriaceae_Humibacter                     -          LKAP.g-Gut1_E11_087.seq -               26     962      17     967       3     990    1451    +    4.6e-177  588.9  12.0  -
Leptospiraceae_Leptospira                        -          LKAP.g-Gut1_E11_087.seq -               55     941      59     954      39     974    1431    +    4.8e-177  588.9  11.8  -
