# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_A11_095_2018_2 -               12     919       7     912       2     912    1491    +           0 1158.4  21.1  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_A11_095_2018_2 -                6     905       9     912       4     912    1446    +           0 1032.0  21.1  -
Nocardioidaceae_Nocardioides                     -          LKAP-TSAKG2_A11_095_2018_2 -               19     900      14     912       4     912    1449    +    3.4e-185  616.0  21.1  -
Alicyclobacillaceae_Alicyclobacillus             -          LKAP-TSAKG2_A11_095_2018_2 -               47     936      20     912       6     912    1509    +    3.7e-185  616.0  21.0  -
Planococcaceae_Jeotgalibacillus                  -          LKAP-TSAKG2_A11_095_2018_2 -               27     932      20     912       5     912    1507    +    4.2e-185  615.4  20.1  -
Thermoactinomycetaceae_Melghirimyces             -          LKAP-TSAKG2_A11_095_2018_2 -               36     952      21     912       5     912    1506    +    4.5e-185  615.5  20.6  -
Campylobacteraceae_Sulfurospirillum              -          LKAP-TSAKG2_A11_095_2018_2 -               21     893      16     912       4     912    1431    +    5.5e-185  615.3  20.0  -
Budviciaceae_Leminorella                         -          LKAP-TSAKG2_A11_095_2018_2 -                7     913      12     912       6     912    1482    +    5.5e-185  615.0  20.8  -
Morganellaceae_Cosenzaea                         -          LKAP-TSAKG2_A11_095_2018_2 -               12     920      10     912       2     912    1476    +    7.1e-185  614.5  20.9  -
Nocardiaceae_Nocardia                            -          LKAP-TSAKG2_A11_095_2018_2 -               21     897      16     912       4     912    1474    +    7.9e-185  614.7  21.4  -
Burkholderiaceae_Paucimonas                      -          LKAP-TSAKG2_A11_095_2018_2 -               22     914      16     908       3     912    1488    +    8.4e-185  614.4  20.8  -
Desulfovibrionaceae_Desulfocurvus                -          LKAP-TSAKG2_A11_095_2018_2 -               47     949      20     912       6     912    1532    +    8.7e-185  614.6  20.7  -
Microbacteriaceae_Cryobacterium                  -          LKAP-TSAKG2_A11_095_2018_2 -               32     925      16     912       4     912    1457    +    9.5e-185  614.4  20.2  -
Pseudonocardiaceae_Saccharothrix                 -          LKAP-TSAKG2_A11_095_2018_2 -               46     915      20     912       5     912    1459    +      1e-184  614.1  21.5  -
Desulfobacteraceae_Desulfobacula                 -          LKAP-TSAKG2_A11_095_2018_2 -               41     959      16     912       5     912    1522    +      1e-184  614.3  20.5  -
Comamonadaceae_Zhizhongheella                    -          LKAP-TSAKG2_A11_095_2018_2 -               62     951      17     908       3     912    1548    +      1e-184  614.2  20.4  -
Ruminococcaceae_Agathobaculum                    -          LKAP-TSAKG2_A11_095_2018_2 -                3     836      65     912      63     912    1383    +    1.5e-184  613.9  19.7  -
Burkholderiaceae_Hydromonas                      -          LKAP-TSAKG2_A11_095_2018_2 -                9     887      36     908      28     912    1418    +    1.6e-184  613.5  19.8  -
Microbacteriaceae_Microbacterium                 -          LKAP-TSAKG2_A11_095_2018_2 -               20     904      15     912       3     912    1457    +    1.6e-184  613.6  21.1  -
Clostridiales_Natranaerovirga                    -          LKAP-TSAKG2_A11_095_2018_2 -               48     938      20     912       6     912    1504    +    1.7e-184  613.3  20.1  -
Alcaligenaceae_Basilea                           -          LKAP-TSAKG2_A11_095_2018_2 -               55     952      15     908       3     912    1559    +    1.7e-184  613.5  20.6  -
Micrococcaceae_Kocuria                           -          LKAP-TSAKG2_A11_095_2018_2 -               28     920      16     912       4     912    1480    +    1.8e-184  613.5  21.3  -
Bacillaceae_Virgibacillus                        -          LKAP-TSAKG2_A11_095_2018_2 -               27     948      20     912       6     912    1519    +    1.8e-184  613.5  20.3  -
Thiotrichales_Fangia                             -          LKAP-TSAKG2_A11_095_2018_2 -               38     940      12     912       3     912    1515    +      2e-184  613.2  20.9  -
Rhodobacteraceae_Roseobacter                     -          LKAP-TSAKG2_A11_095_2018_2 -               16     862      12     912       3     912    1369    +    2.2e-184  613.2  21.1  -
Nitrospiraceae_Leptospirillum                    -          LKAP-TSAKG2_A11_095_2018_2 -               76     941      66     912      46     912    1516    +    2.2e-184  613.1  20.0  -
Alcaligenaceae_Brackiella                        -          LKAP-TSAKG2_A11_095_2018_2 -                8     902      14     908       7     912    1473    +    2.4e-184  612.9  20.6  -
Neisseriaceae_Bergeriella                        -          LKAP-TSAKG2_A11_095_2018_2 -               46     941      18     908       3     912    1494    +    2.6e-184  612.7  20.6  -
Acholeplasmataceae_Acholeplasma                  -          LKAP-TSAKG2_A11_095_2018_2 -               20     902      21     912       9     912    1437    +    2.7e-184  612.7  20.9  -
Planococcaceae_Bhargavaea                        -          LKAP-TSAKG2_A11_095_2018_2 -               47     949      20     912       4     912    1544    +    3.3e-184  612.5  20.1  -
Clostridiaceae_Natronincola                      -          LKAP-TSAKG2_A11_095_2018_2 -               44     924      20     912       6     912    1489    +    3.5e-184  612.2  20.5  -
Neisseriaceae_Simonsiella                        -          LKAP-TSAKG2_A11_095_2018_2 -               24     921      18     908       3     912    1465    +    3.8e-184  612.2  20.6  -
Enterobacteriaceae_Rosenbergiella                -          LKAP-TSAKG2_A11_095_2018_2 -               29     940      10     912       2     912    1500    +    4.2e-184  612.1  20.9  -
Clostridiaceae_Youngiibacter                     -          LKAP-TSAKG2_A11_095_2018_2 -               46     917      20     912       6     912    1466    +    4.5e-184  612.1  20.3  -
Bacillales_Gemella                               -          LKAP-TSAKG2_A11_095_2018_2 -               30     934      20     912       6     912    1511    +    5.1e-184  612.1  20.3  -
Listeriaceae_Listeria                            -          LKAP-TSAKG2_A11_095_2018_2 -               11     917      20     912      13     912    1458    +    6.3e-184  611.8  20.1  -
Pseudonocardiaceae_Actinokineospora              -          LKAP-TSAKG2_A11_095_2018_2 -               28     898      20     912       4     912    1474    +    6.5e-184  611.6  21.7  -
Alcaligenaceae_Ampullimonas                      -          LKAP-TSAKG2_A11_095_2018_2 -               38     923      15     908       4     912    1519    +    6.9e-184  611.5  20.4  -
Yersiniaceae_Samsonia                            -          LKAP-TSAKG2_A11_095_2018_2 -               37     946      10     912       2     912    1503    +    7.2e-184  611.3  21.0  -
Desulfobacteraceae_Desulfotignum                 -          LKAP-TSAKG2_A11_095_2018_2 -               41     959      16     912       5     912    1505    +    7.4e-184  611.4  20.5  -
Thermoanaerobacterales_Thermoanaerobacterium     -          LKAP-TSAKG2_A11_095_2018_2 -               43     908      20     912       5     912    1500    +    7.9e-184  611.1  21.7  -
Desulfobacteraceae_Desulfofrigus                 -          LKAP-TSAKG2_A11_095_2018_2 -               48     960      20     912       5     912    1523    +    8.5e-184  611.1  19.7  -
Streptomycetaceae_Kitasatospora                  -          LKAP-TSAKG2_A11_095_2018_2 -               42     917      17     912       4     912    1482    +    9.5e-184  611.2  21.4  -
Thermoactinomycetaceae_Thermoactinomyces         -          LKAP-TSAKG2_A11_095_2018_2 -               47     950      20     912       6     912    1510    +      1e-183  611.1  20.8  -
Anaplasmataceae_Neorickettsia                    -          LKAP-TSAKG2_A11_095_2018_2 -               44     902      11     912       3     912    1498    +    1.1e-183  610.9  20.1  -
Intrasporangiaceae_Ornithinimicrobium            -          LKAP-TSAKG2_A11_095_2018_2 -               14     898      14     912       3     912    1447    +    1.1e-183  610.8  21.1  -
Helicobacteraceae_Sulfurovum                     -          LKAP-TSAKG2_A11_095_2018_2 -                3     870      25     912      23     912    1378    +    1.1e-183  610.9  20.1  -
Polyangiaceae_Aetherobacter                      -          LKAP-TSAKG2_A11_095_2018_2 -               48     956      20     912       8     912    1555    +    1.1e-183  610.9  19.7  -
Thermoanaerobacteraceae_Thermanaeromonas         -          LKAP-TSAKG2_A11_095_2018_2 -               40     932      20     912       6     912    1506    +    1.2e-183  610.7  21.5  -
Rhodobacteraceae_Pseudophaeobacter               -          LKAP-TSAKG2_A11_095_2018_2 -               35     885      10     912       2     912    1426    +    1.2e-183  610.8  20.7  -
Chromobacteriaceae_Formivibrio                   -          LKAP-TSAKG2_A11_095_2018_2 -               31     920      17     908       3     912    1490    +    1.3e-183  610.6  20.5  -
Micrococcaceae_Arthrobacter                      -          LKAP-TSAKG2_A11_095_2018_2 -               29     912      15     912       4     912    1472    +    1.4e-183  610.5  21.0  -
Thermoactinomycetaceae_Desmospora                -          LKAP-TSAKG2_A11_095_2018_2 -               46     952      20     912       5     912    1548    +    2.2e-183  610.1  20.6  -
Microbacteriaceae_Leucobacter                    -          LKAP-TSAKG2_A11_095_2018_2 -               28     913      14     912       3     912    1478    +    2.2e-183  609.8  21.4  -
Staphylococcaceae_Jeotgalicoccus                 -          LKAP-TSAKG2_A11_095_2018_2 -               13     918      20     912      11     912    1443    +    2.2e-183  609.8  20.0  -
Flavobacteriaceae_Tenacibaculum                  -          LKAP-TSAKG2_A11_095_2018_2 -               16     914      11     912       4     912    1444    +    2.3e-183  609.8  20.1  -
Aerococcaceae_Facklamia                          -          LKAP-TSAKG2_A11_095_2018_2 -               27     934      20     912       6     912    1501    +    2.4e-183  609.8  20.4  -
Myxococcaceae_Corallococcus                      -          LKAP-TSAKG2_A11_095_2018_2 -               41     947      20     912       6     912    1519    +    2.6e-183  609.5  20.3  -
Clostridiaceae_Alkaliphilus                      -          LKAP-TSAKG2_A11_095_2018_2 -               27     911      20     912       5     912    1465    +    2.8e-183  609.0  20.3  -
Thermomonosporaceae_Actinocorallia               -          LKAP-TSAKG2_A11_095_2018_2 -               21     890      16     912       4     912    1487    +    2.9e-183  609.3  20.8  -
Tsukamurellaceae_Tsukamurella                    -          LKAP-TSAKG2_A11_095_2018_2 -               41     918      17     912       4     912    1495    +      3e-183  609.4  21.7  -
Lysobacteraceae_Mizugakiibacter                  -          LKAP-TSAKG2_A11_095_2018_2 -               27     919      20     911       3     912    1463    +    3.1e-183  609.1  20.7  -
Neisseriaceae_Eikenella                          -          LKAP-TSAKG2_A11_095_2018_2 -               43     940      17     908       3     912    1503    +    3.3e-183  609.1  20.7  -
Burkholderiales_Rivibacter                       -          LKAP-TSAKG2_A11_095_2018_2 -               30     921      15     908       3     912    1506    +    3.4e-183  609.2  20.5  -
Paenibacillaceae_Saccharibacillus                -          LKAP-TSAKG2_A11_095_2018_2 -               30     936      20     912       3     912    1498    +      4e-183  609.4  21.1  -
Cellulomonadaceae_Pseudactinotalea               -          LKAP-TSAKG2_A11_095_2018_2 -               79     964      16     912       5     912    1564    +    4.7e-183  608.8  20.7  -
Microbacteriaceae_Agromyces                      -          LKAP-TSAKG2_A11_095_2018_2 -               19     909      14     912       3     912    1477    +    5.2e-183  608.4  20.8  -
Microbacteriaceae_Leifsonia                      -          LKAP-TSAKG2_A11_095_2018_2 -               32     914      16     912       4     912    1477    +    5.2e-183  608.5  20.5  -
Bacillaceae_Oceanobacillus                       -          LKAP-TSAKG2_A11_095_2018_2 -               27     946      20     912       4     912    1508    +      6e-183  608.4  20.6  -
