# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Planococcaceae_Sporosarcina                      -          LKAP-TSAKG2_H08_050_2018_2 -               15     819      16     823      12     823    1504    +    9.8e-304 1008.5  22.1  -
Streptosporangiaceae_Planobispora                -          LKAP-TSAKG2_H08_050_2018_2 -               16     777      17     819      13     823    1443    +    1.5e-166  553.8  22.4  -
Alcaligenaceae_Pelistega                         -          LKAP-TSAKG2_H08_050_2018_2 -               23     817      17     819      11     822    1472    +    1.6e-166  553.9  21.5  -
Micromonosporaceae_Actinocatenispora             -          LKAP-TSAKG2_H08_050_2018_2 -               15     783      16     817      10     823    1444    +    1.6e-166  553.8  23.0  -
Beutenbergiaceae_Serinibacter                    -          LKAP-TSAKG2_H08_050_2018_2 -               17     787      18     817      13     823    1483    +    1.6e-166  553.7  22.5  -
Chromatiaceae_Rheinheimera                       -          LKAP-TSAKG2_H08_050_2018_2 -               25     798      19     819      10     823    1472    +    1.7e-166  553.7  22.1  -
Microbacteriaceae_Amnibacterium                  -          LKAP-TSAKG2_H08_050_2018_2 -               23     791      16     816       8     823    1460    +    1.8e-166  553.6  22.1  -
Thermomonosporaceae_Thermomonospora              -          LKAP-TSAKG2_H08_050_2018_2 -               46     825      18     817      13     823    1548    +    2.1e-166  553.3  22.2  -
Rhodobacteraceae_Paracoccus                      -          LKAP-TSAKG2_H08_050_2018_2 -               21     752      19     816      12     823    1403    +    2.2e-166  553.6  22.7  -
Nocardiaceae_Williamsia                          -          LKAP-TSAKG2_H08_050_2018_2 -               12     771      17     816      11     822    1472    +    2.4e-166  553.2  21.7  -
Sphingomonadaceae_Sphingopyxis                   -          LKAP-TSAKG2_H08_050_2018_2 -               25     762      17     820      12     823    1436    +    2.6e-166  553.3  22.5  -
Intrasporangiaceae_Oryzihumus                    -          LKAP-TSAKG2_H08_050_2018_2 -               19     790      16     816       8     822    1460    +    2.6e-166  553.1  21.7  -
Intrasporangiaceae_Ornithinicoccus               -          LKAP-TSAKG2_H08_050_2018_2 -               36     805      17     816      13     822    1536    +    2.7e-166  553.0  21.0  -
Desulfobacteraceae_Desulfatibacillum             -          LKAP-TSAKG2_H08_050_2018_2 -               35     844      16     817       7     823    1525    +      3e-166  552.8  21.8  -
Cellulomonadaceae_Pseudactinotalea               -          LKAP-TSAKG2_H08_050_2018_2 -               75     846      18     817      13     823    1564    +      3e-166  552.9  22.2  -
Sphingomonadaceae_Sphingobium                    -          LKAP-TSAKG2_H08_050_2018_2 -               30     768      17     821      12     823    1442    +    3.2e-166  553.1  22.5  -
Desulfobacteraceae_Desulfobotulus                -          LKAP-TSAKG2_H08_050_2018_2 -               14     822      18     820      13     823    1506    +    3.3e-166  552.8  22.2  -
Thermotogaceae_Thermotoga                        -          LKAP-TSAKG2_H08_050_2018_2 -               43     842      17     821      13     823    1561    +    3.6e-166  552.7  22.5  -
Cystobacteraceae_Vitiosangium                    -          LKAP-TSAKG2_H08_050_2018_2 -               34     832      17     817      12     823    1528    +    3.6e-166  552.6  22.1  -
Syntrophobacteraceae_Desulfosoma                 -          LKAP-TSAKG2_H08_050_2018_2 -               24     827      17     817      13     823    1479    +      4e-166  552.7  22.5  -
Microbacteriaceae_Subtercola                     -          LKAP-TSAKG2_H08_050_2018_2 -                7     782      18     817      14     823    1470    +    4.5e-166  552.2  21.4  -
Rhizobiales_Amorphus                             -          LKAP-TSAKG2_H08_050_2018_2 -               18     744      20     812      12     820    1427    +    4.8e-166  552.4  22.4  -
Micrococcaceae_Pseudarthrobacter                 -          LKAP-TSAKG2_H08_050_2018_2 -               27     798      17     820      11     823    1471    +    4.9e-166  552.2  21.9  -
Cellulomonadaceae_Paraoerskovia                  -          LKAP-TSAKG2_H08_050_2018_2 -               21     789      17     817      13     823    1483    +    5.1e-166  552.1  22.0  -
Rhodobiaceae_Afifella                            -          LKAP-TSAKG2_H08_050_2018_2 -               17     754      18     821       9     823    1443    +    5.1e-166  552.2  23.1  -
Bradyrhizobiaceae_Bosea                          -          LKAP-TSAKG2_H08_050_2018_2 -               35     770      20     821      14     823    1455    +    5.2e-166  552.2  22.7  -
Microbacteriaceae_Clavibacter                    -          LKAP-TSAKG2_H08_050_2018_2 -               15     784      16     816       9     823    1496    +    5.9e-166  551.7  21.9  -
Piscirickettsiaceae_Thiomicrospira               -          LKAP-TSAKG2_H08_050_2018_2 -               22     809      19     817      13     820    1466    +    6.6e-166  551.6  21.4  -
Thermoanaerobacterales_Thermovenabulum           -          LKAP-TSAKG2_H08_050_2018_2 -               36     808      17     817      12     823    1424    +    6.8e-166  551.9  22.6  -
Intrasporangiaceae_Intrasporangium               -          LKAP-TSAKG2_H08_050_2018_2 -                6     775      17     816      13     822    1435    +    6.8e-166  551.7  22.3  -
Microbacteriaceae_Okibacterium                   -          LKAP-TSAKG2_H08_050_2018_2 -               45     813      17     817      13     823    1529    +    6.8e-166  551.6  21.8  -
Methylophilaceae_Methylobacillus                 -          LKAP-TSAKG2_H08_050_2018_2 -                4     790      22     820      19     823    1416    +      7e-166  551.9  22.6  -
Micromonosporaceae_Longispora                    -          LKAP-TSAKG2_H08_050_2018_2 -               33     802      15     820       7     823    1478    +    7.5e-166  551.5  22.9  -
Thermoactinomycetaceae_Geothermomicrobium        -          LKAP-TSAKG2_H08_050_2018_2 -               42     802      16     822       8     823    1506    +    7.6e-166  551.6  21.9  -
Thermotogaceae_Pseudothermotoga                  -          LKAP-TSAKG2_H08_050_2018_2 -               33     829      17     821      12     823    1541    +      8e-166  551.6  22.9  -
Rhodobacteraceae_Thioclava                       -          LKAP-TSAKG2_H08_050_2018_2 -               39     767      20     814      14     823    1433    +    9.2e-166  551.2  22.4  -
Rhodobiaceae_Methyloligella                      -          LKAP-TSAKG2_H08_050_2018_2 -               39     763      20     812      14     820    1444    +    9.3e-166  551.4  21.8  -
Brucellaceae_Mycoplana                           -          LKAP-TSAKG2_H08_050_2018_2 -               20     745      20     813      14     823    1438    +    9.4e-166  551.4  22.5  -
Hyphomicrobiaceae_Hyphomicrobium                 -          LKAP-TSAKG2_H08_050_2018_2 -               16     740      20     812      14     821    1423    +    9.5e-166  551.3  21.6  -
Halieaceae_Halioglobus                           -          LKAP-TSAKG2_H08_050_2018_2 -               20     801      20     819      14     822    1433    +      1e-165  551.1  22.2  -
Micromonosporaceae_Couchioplanes                 -          LKAP-TSAKG2_H08_050_2018_2 -                3     771      19     821      17     823    1409    +    1.1e-165  551.1  22.7  -
Micrococcaceae_Zhihengliuella                    -          LKAP-TSAKG2_H08_050_2018_2 -               14     783      16     817      10     823    1469    +    1.3e-165  550.6  22.2  -
Leptospiraceae_Leptospira                        -          LKAP-TSAKG2_H08_050_2018_2 -               54     783      72     822      49     823    1431    +    1.4e-165  550.6  23.1  -
Microbacteriaceae_Labedella                      -          LKAP-TSAKG2_H08_050_2018_2 -               44     813      16     816       7     823    1542    +    1.4e-165  550.6  21.9  -
Jiangellaceae_Jiangella                          -          LKAP-TSAKG2_H08_050_2018_2 -               15     780      16     816       9     822    1473    +    1.4e-165  550.7  21.9  -
Gammaproteobacteria_Sedimenticola                -          LKAP-TSAKG2_H08_050_2018_2 -               29     828      16     820       7     823    1540    +    1.4e-165  550.5  21.9  -
Legionellaceae_Legionella                        -          LKAP-TSAKG2_H08_050_2018_2 -               11     804      16     817       9     821    1446    +    1.5e-165  550.6  21.2  -
Rhizobiaceae_Shinella                            -          LKAP-TSAKG2_H08_050_2018_2 -               25     749      20     812      13     821    1418    +    1.6e-165  550.7  22.0  -
Dehalococcoidaceae_Dehalogenimonas               -          LKAP-TSAKG2_H08_050_2018_2 -               18     767      19     816      13     823    1433    +    1.7e-165  550.9  22.1  -
Brucellaceae_Ochrobactrum                        -          LKAP-TSAKG2_H08_050_2018_2 -               37     770      20     821      11     823    1421    +    1.9e-165  550.3  23.1  -
Actinomycetaceae_Arcanobacterium                 -          LKAP-TSAKG2_H08_050_2018_2 -               16     789      17     817      11     823    1476    +    2.1e-165  550.2  21.4  -
Chromatiaceae_Thiocystis                         -          LKAP-TSAKG2_H08_050_2018_2 -               16     780      17     805      13     821    1451    +    2.3e-165  550.1  21.7  -
Rhodobiaceae_Rhodobium                           -          LKAP-TSAKG2_H08_050_2018_2 -               29     753      20     812      14     820    1421    +    2.3e-165  550.2  22.0  -
Oceanospirillaceae_Marinomonas                   -          LKAP-TSAKG2_H08_050_2018_2 -               18     810      19     818      11     823    1467    +    2.4e-165  549.6  22.0  -
Phyllobacteriaceae_Mesorhizobium                 -          LKAP-TSAKG2_H08_050_2018_2 -                8     738      19     817      13     821    1403    +    3.2e-165  549.7  21.6  -
Lachnospiraceae_Oribacterium                     -          LKAP-TSAKG2_H08_050_2018_2 -               13     763      45     821      36     823    1412    +    3.2e-165  549.6  22.3  -
Hyphomicrobiaceae_Devosia                        -          LKAP-TSAKG2_H08_050_2018_2 -               27     761      19     820      11     823    1432    +    3.4e-165  549.5  22.7  -
Alteromonadaceae_Glaciecola                      -          LKAP-TSAKG2_H08_050_2018_2 -               39     821      20     819      14     823    1474    +    3.8e-165  549.1  21.6  -
Morganellaceae_Xenorhabdus                       -          LKAP-TSAKG2_H08_050_2018_2 -               21     796      20     804      13     817    1493    +    3.8e-165  549.3  21.0  -
Desulfobacteraceae_Desulfosarcina                -          LKAP-TSAKG2_H08_050_2018_2 -               27     833      18     816      13     823    1515    +    4.1e-165  549.0  21.4  -
Rhodocyclaceae_Propionivibrio                    -          LKAP-TSAKG2_H08_050_2018_2 -               24     812      17     818      13     823    1496    +    4.1e-165  549.2  22.3  -
Oceanospirillaceae_Thalassolituus                -          LKAP-TSAKG2_H08_050_2018_2 -               24     813      18     818       8     823    1476    +    4.5e-165  548.8  22.1  -
Ectothiorhodospiraceae_Ectothiorhodospira        -          LKAP-TSAKG2_H08_050_2018_2 -               33     820      17     821      10     823    1490    +    4.9e-165  548.9  22.9  -
Burkholderiaceae_Burkholderia                    -          LKAP-TSAKG2_H08_050_2018_2 -               23     813      17     820      11     823    1502    +    4.9e-165  548.9  22.4  -
Beijerinckiaceae_Methylocella                    -          LKAP-TSAKG2_H08_050_2018_2 -               19     753      20     820      14     823    1406    +    5.6e-165  548.7  22.0  -
Beijerinckiaceae_Methylocapsa                    -          LKAP-TSAKG2_H08_050_2018_2 -               36     770      20     820      14     823    1419    +    6.3e-165  548.5  22.5  -
Rhizobiaceae_Ensifer                             -          LKAP-TSAKG2_H08_050_2018_2 -               19     744      20     813      12     822    1437    +    6.5e-165  548.7  21.9  -
