# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F03_021_2017_1 -               36    1064      15    1040       2    1043    1526    +           0 1209.4  30.3  -
Brucellaceae_Pseudochrobactrum                   -          LKAP-GUTHK2_F03_021_2017_1 -               36     970      45    1040      23    1043    1400    +    6.7e-190  631.8  25.4  -
Yersiniaceae_Serratia                            -          LKAP-GUTHK2_F03_021_2017_1 -               27    1034      15    1040       2    1043    1491    +      7e-190  631.4  28.5  -
Oceanospirillaceae_Thalassolituus                -          LKAP-GUTHK2_F03_021_2017_1 -               31    1035      16    1040       2    1043    1476    +    7.1e-190  631.4  27.9  -
Hyphomicrobiaceae_Pelagibacterium                -          LKAP-GUTHK2_F03_021_2017_1 -               25     976      17    1040       3    1043    1408    +    7.3e-190  631.6  25.4  -
Polyangiaceae_Racemicystis                       -          LKAP-GUTHK2_F03_021_2017_1 -               45     996      16     976       4     996    1549    +    8.9e-190  631.2  26.5  -
Rhodobacteraceae_Shimia                          -          LKAP-GUTHK2_F03_021_2017_1 -               23     970      15    1040       3    1043    1394    +    9.2e-190  631.3  26.3  -
Rhodospirillaceae_Rhodospirillum                 -          LKAP-GUTHK2_F03_021_2017_1 -               44     992      16    1040       3    1043    1477    +    9.2e-190  631.2  25.3  -
Erwiniaceae_Tatumella                            -          LKAP-GUTHK2_F03_021_2017_1 -               24    1030      16    1040       2    1043    1490    +      1e-189  631.0  27.8  -
Rhizobiaceae_Agrobacterium                       -          LKAP-GUTHK2_F03_021_2017_1 -               52     912      73     981      52    1001    1400    +    1.2e-189  631.0  23.3  -
Clostridiaceae_Caloranaerobacter                 -          LKAP-GUTHK2_F03_021_2017_1 -               16     989      37    1040      24    1044    1443    +    1.4e-189  630.5  28.4  -
Cellvibrionaceae_Marinimicrobium                 -          LKAP-GUTHK2_F03_021_2017_1 -               24    1022      16    1040       3    1044    1455    +    1.4e-189  630.4  28.1  -
Lysobacteraceae_Pseudoxanthomonas                -          LKAP-GUTHK2_F03_021_2017_1 -               26    1036      15    1040       2    1043    1484    +    1.6e-189  630.3  28.4  -
Rhodobacteraceae_Maritimibacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               44     996      16    1040       3    1043    1430    +    1.6e-189  630.4  26.3  -
Bradyrhizobiaceae_Bradyrhizobium                 -          LKAP-GUTHK2_F03_021_2017_1 -               45     965      73    1040      53    1043    1411    +    1.6e-189  630.3  25.4  -
Nocardioidaceae_Mumia                            -          LKAP-GUTHK2_F03_021_2017_1 -               45    1026      16    1040       3    1043    1516    +    1.8e-189  630.3  27.4  -
Hahellaceae_Zooshikella                          -          LKAP-GUTHK2_F03_021_2017_1 -               20    1027      13    1040       2    1043    1483    +    1.8e-189  630.2  27.5  -
Propionibacteriaceae_Propionibacterium           -          LKAP-GUTHK2_F03_021_2017_1 -               24    1007      16    1040       3    1043    1473    +    1.8e-189  630.2  27.1  -
Rhodobacteraceae_Aestuariivita                   -          LKAP-GUTHK2_F03_021_2017_1 -               44     990      16    1040       3    1043    1427    +    1.9e-189  630.2  26.1  -
Gammaproteobacteria_Plasticicumulans             -          LKAP-GUTHK2_F03_021_2017_1 -               73    1030      73    1039      52    1043    1491    +    2.1e-189  629.9  26.5  -
Streptosporangiaceae_Microtetraspora             -          LKAP-GUTHK2_F03_021_2017_1 -               19     968      49    1040      29    1043    1415    +    2.3e-189  629.6  25.6  -
Pseudoalteromonadaceae_Algicola                  -          LKAP-GUTHK2_F03_021_2017_1 -               39    1043      16    1040       3    1043    1490    +    2.5e-189  629.6  28.0  -
Chromatiaceae_Thiorhodococcus                    -          LKAP-GUTHK2_F03_021_2017_1 -                5     992      19    1040      15    1043    1426    +    2.7e-189  629.6  28.0  -
Rhodobacteraceae_Tateyamaria                     -          LKAP-GUTHK2_F03_021_2017_1 -               45     989      16    1040       3    1043    1386    +    2.8e-189  629.6  26.1  -
Rhodobacteraceae_Stappia                         -          LKAP-GUTHK2_F03_021_2017_1 -               39     972      44    1040      23    1043    1412    +    2.9e-189  629.8  25.6  -
Enterobacteriaceae_Escherichia                   -          LKAP-GUTHK2_F03_021_2017_1 -               24    1030      16    1040       3    1043    1480    +      3e-189  629.5  28.0  -
Desulfobacteraceae_Desulfosarcina                -          LKAP-GUTHK2_F03_021_2017_1 -               81    1060      75    1040      55    1043    1515    +      3e-189  629.4  26.3  -
Rhodospirillaceae_Phaeospirillum                 -          LKAP-GUTHK2_F03_021_2017_1 -               43     904      70     979      49    1004    1401    +    3.6e-189  629.4  23.2  -
Jonesiaceae_Jonesia                              -          LKAP-GUTHK2_F03_021_2017_1 -               87    1050      67    1040      46    1043    1541    +    3.7e-189  629.3  26.2  -
Rhodobacteraceae_Falsirhodobacter                -          LKAP-GUTHK2_F03_021_2017_1 -               42     932      68    1005      27    1026    1387    +    4.1e-189  629.2  23.7  -
Methylocystaceae_Hansschlegelia                  -          LKAP-GUTHK2_F03_021_2017_1 -               44     992      16    1039       3    1043    1450    +    4.7e-189  628.9  26.6  -
Rhodothermaceae_Rhodothermus                     -          LKAP-GUTHK2_F03_021_2017_1 -               44    1002       7     989       2    1012    1543    +    4.9e-189  628.8  26.6  -
Rhodanobacteraceae_Rhodanobacter                 -          LKAP-GUTHK2_F03_021_2017_1 -               29     985      16     987       2    1021    1481    +    5.1e-189  628.7  25.4  -
Actinomycetaceae_Actinotignum                    -          LKAP-GUTHK2_F03_021_2017_1 -               17    1019      16    1040       3    1043    1488    +    5.3e-189  628.9  28.2  -
Piscirickettsiaceae_Thiomicrospira               -          LKAP-GUTHK2_F03_021_2017_1 -               72    1033      73    1040      52    1043    1466    +    5.3e-189  628.5  26.4  -
Cystobacteraceae_Stigmatella                     -          LKAP-GUTHK2_F03_021_2017_1 -               24    1040      16    1040       3    1043    1502    +    5.4e-189  628.5  27.6  -
Gammaproteobacteria_Sedimenticola                -          LKAP-GUTHK2_F03_021_2017_1 -               41    1050      19    1040       2    1043    1540    +    5.8e-189  628.4  27.7  -
Chromatiaceae_Marichromatium                     -          LKAP-GUTHK2_F03_021_2017_1 -               34    1026      16    1040       3    1043    1440    +    5.9e-189  628.8  28.5  -
Lysobacteraceae_Oleiagrimonas                    -          LKAP-GUTHK2_F03_021_2017_1 -               73     977      74     983      54    1007    1469    +    5.9e-189  628.4  23.9  -
Lysobacteraceae_Ignatzschineria                  -          LKAP-GUTHK2_F03_021_2017_1 -               45    1046      18    1039       2    1043    1541    +    8.1e-189  628.0  27.3  -
Eggerthellaceae_Enterorhabdus                    -          LKAP-GUTHK2_F03_021_2017_1 -               33     969      16     998       3    1020    1452    +    8.3e-189  628.2  25.5  -
Syntrophobacteraceae_Desulfosoma                 -          LKAP-GUTHK2_F03_021_2017_1 -               79    1053      75    1040      55    1043    1479    +      1e-188  628.0  27.4  -
Rhodospirillaceae_Thalassospira                  -          LKAP-GUTHK2_F03_021_2017_1 -               84    1004      73    1040      28    1043    1457    +    1.1e-188  627.3  25.0  -
Xanthobacteraceae_Labrys                         -          LKAP-GUTHK2_F03_021_2017_1 -               24     974      16    1040       3    1043    1409    +    1.2e-188  627.6  26.4  -
Deferribacteraceae_Geovibrio                     -          LKAP-GUTHK2_F03_021_2017_1 -               85     992      74     981      30    1003    1545    +    1.3e-188  627.3  24.4  -
Micromonosporaceae_Phytomonospora                -          LKAP-GUTHK2_F03_021_2017_1 -               42     970      14     981       2    1001    1513    +    1.3e-188  627.5  25.4  -
Vibrionaceae_Enterovibrio                        -          LKAP-GUTHK2_F03_021_2017_1 -               24     976      16     981       3    1020    1499    +    1.4e-188  627.0  25.9  -
Oxalobacteraceae_Massilia                        -          LKAP-GUTHK2_F03_021_2017_1 -               14     955      15     980       3    1001    1438    +    1.7e-188  627.0  26.2  -
Xanthobacteraceae_Ancylobacter                   -          LKAP-GUTHK2_F03_021_2017_1 -               45     964      74    1040      54    1043    1394    +    1.8e-188  627.3  25.5  -
Beijerinckiaceae_Pseudochelatococcus             -          LKAP-GUTHK2_F03_021_2017_1 -               30     978      16    1040       3    1043    1410    +    2.1e-188  626.8  26.7  -
Microbacteriaceae_Rhodoglobus                    -          LKAP-GUTHK2_F03_021_2017_1 -               44    1051       7    1039       1    1043    1515    +    2.2e-188  626.6  27.1  -
Rhodobacteraceae_Palleronia                      -          LKAP-GUTHK2_F03_021_2017_1 -               32     915      71    1000      30    1021    1367    +    2.3e-188  626.8  23.0  -
Thermoactinomycetaceae_Geothermomicrobium        -          LKAP-GUTHK2_F03_021_2017_1 -               85    1019      75    1040      53    1044    1506    +    2.3e-188  626.5  25.3  -
Nannocystaceae_Nannocystis                       -          LKAP-GUTHK2_F03_021_2017_1 -               41     963      16     967       3     987    1518    +    2.7e-188  626.2  25.8  -
Acidithiobacillaceae_Acidithiobacillus           -          LKAP-GUTHK2_F03_021_2017_1 -               25    1023      18    1040       3    1043    1457    +    2.9e-188  626.1  28.0  -
Cellulomonadaceae_Oerskovia                      -          LKAP-GUTHK2_F03_021_2017_1 -               70    1016      67    1040      46    1043    1488    +    2.9e-188  626.2  26.1  -
Rhodobacteraceae_Haematobacter                   -          LKAP-GUTHK2_F03_021_2017_1 -               64     945      69     998      41    1018    1414    +    3.3e-188  626.2  23.7  -
Aurantimonadaceae_Martelella                     -          LKAP-GUTHK2_F03_021_2017_1 -               59     930      44     979      23    1000    1443    +    3.8e-188  626.2  23.1  -
Propionibacteriaceae_Acidipropionibacterium      -          LKAP-GUTHK2_F03_021_2017_1 -               62    1037      44    1040      21    1043    1455    +      4e-188  625.8  27.7  -
Chelatococcaceae_Camelimonas                     -          LKAP-GUTHK2_F03_021_2017_1 -               43     959      16    1005       3    1030    1446    +    4.3e-188  626.0  23.5  -
Oceanospirillaceae_Neptuniibacter                -          LKAP-GUTHK2_F03_021_2017_1 -               96    1055      72    1040      52    1043    1541    +    4.5e-188  625.2  26.3  -
Vibrionaceae_Salinivibrio                        -          LKAP-GUTHK2_F03_021_2017_1 -               42    1062      15    1040       2    1043    1502    +    4.7e-188  625.0  29.1  -
Piscirickettsiaceae_Hydrogenovibrio              -          LKAP-GUTHK2_F03_021_2017_1 -               23    1045      15    1040       2    1043    1465    +    4.7e-188  625.4  29.4  -
Piscirickettsiaceae_Thiomicrorhabdus             -          LKAP-GUTHK2_F03_021_2017_1 -               82    1042      74    1040      54    1043    1464    +      6e-188  624.9  26.5  -
Carnobacteriaceae_Dolosigranulum                 -          LKAP-GUTHK2_F03_021_2017_1 -               83    1044      72    1040      52    1044    1523    +    6.2e-188  625.0  26.7  -
Thermodesulfobacteriaceae_Thermodesulfatator     -          LKAP-GUTHK2_F03_021_2017_1 -               72    1006      76     999      55    1019    1496    +    6.3e-188  625.1  24.7  -
Propionibacteriaceae_Luteococcus                 -          LKAP-GUTHK2_F03_021_2017_1 -               47    1002      48    1040      21    1043    1439    +    6.5e-188  625.0  25.9  -
Halomonadaceae_Chromohalobacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               24     972      16     983       3    1006    1480    +    6.9e-188  624.9  26.0  -
Rhodobacteraceae_Donghicola                      -          LKAP-GUTHK2_F03_021_2017_1 -               31     979      16    1040       3    1043    1423    +    7.1e-188  624.9  26.1  -
Rhodospirillaceae_Insolitispirillum              -          LKAP-GUTHK2_F03_021_2017_1 -               25     914      17     981       3    1026    1442    +    7.1e-188  625.0  23.1  -
Lysobacteraceae_Vulcaniibacterium                -          LKAP-GUTHK2_F03_021_2017_1 -               51    1058      16    1040       3    1043    1549    +    7.2e-188  624.8  28.7  -
Thermodesulfobacteriaceae_Thermodesulfobacterium -          LKAP-GUTHK2_F03_021_2017_1 -               66     980      76     981      56    1001    1495    +    7.6e-188  625.1  24.1  -
