# target name                                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Shewanellaceae_Shewanella                        -          F0117_LKAP-FHGF1_A12_096 -               20     871       6     855       1     855    1483    +           0 1034.6  20.3  -
Desulfobacteraceae_Desulfococcus                 -          F0117_LKAP-FHGF1_A12_096 -               49     905      13     853       1     855    1529    +      2e-172  573.2  20.6  -
Methylococcaceae_Methyloparacoccus               -          F0117_LKAP-FHGF1_A12_096 -               28     864      12     855       1     855    1451    +    2.1e-172  573.3  20.7  -
Rhodospirillaceae_Inquilinus                     -          F0117_LKAP-FHGF1_A12_096 -               73     831      58     854      37     855    1420    +    2.1e-172  573.5  21.3  -
Mycoplasmataceae_Mycoplasma                      -          F0117_LKAP-FHGF1_A12_096 -               19     846      11     853       2     854    1465    +    2.4e-172  573.4  20.6  -
Rhodocyclaceae_Sulfurisoma                       -          F0117_LKAP-FHGF1_A12_096 -               33     863      16     854       4     855    1460    +    2.4e-172  573.3  20.6  -
Clostridiales_Vallitalea                         -          F0117_LKAP-FHGF1_A12_096 -               46     871      11     853       1     855    1480    +    2.6e-172  573.0  21.1  -
Alicyclobacillaceae_Effusibacillus               -          F0117_LKAP-FHGF1_A12_096 -               23     871      11     854       1     855    1466    +    2.8e-172  573.0  20.4  -
Bacillaceae_Anoxybacillus                        -          F0117_LKAP-FHGF1_A12_096 -               28     877      11     853       1     855    1495    +    2.9e-172  572.9  19.9  -
Rhodobacteraceae_Sulfitobacter                   -          F0117_LKAP-FHGF1_A12_096 -               18     810       4     854       1     855    1405    +    3.4e-172  572.7  20.7  -
Acetobacteraceae_Roseococcus                     -          F0117_LKAP-FHGF1_A12_096 -               46     804      59     855      49     855    1383    +    3.5e-172  572.9  22.2  -
Alphaproteobacteria_Rhizomicrobium               -          F0117_LKAP-FHGF1_A12_096 -               68     822      60     855      39     855    1423    +    3.8e-172  572.8  20.6  -
Desulfomicrobiaceae_Desulfomicrobium             -          F0117_LKAP-FHGF1_A12_096 -               75     883      57     854      36     855    1502    +    4.2e-172  572.3  21.0  -
Nautiliaceae_Nautilia                            -          F0117_LKAP-FHGF1_A12_096 -                5     807      16     855      13     855    1369    +    4.5e-172  572.5  20.6  -
Alcaligenaceae_Saccharedens                      -          F0117_LKAP-FHGF1_A12_096 -               18     847      17     854       4     855    1354    +    5.2e-172  572.2  20.5  -
Clostridiaceae_Butyricicoccus                    -          F0117_LKAP-FHGF1_A12_096 -               39     883       6     855       1     855    1482    +    5.2e-172  572.0  20.0  -
Lysobacteraceae_Mizugakiibacter                  -          F0117_LKAP-FHGF1_A12_096 -               65     865      54     854      32     855    1463    +    5.2e-172  571.9  21.0  -
Gallionellaceae_Ferriphaselus                    -          F0117_LKAP-FHGF1_A12_096 -               46     881      13     855       1     855    1385    +    5.9e-172  571.9  20.2  -
Rhodobacteraceae_Methylarcula                    -          F0117_LKAP-FHGF1_A12_096 -               75     827      59     854      39     855    1370    +    6.3e-172  571.9  20.7  -
Chromatiaceae_Phaeochromatium                    -          F0117_LKAP-FHGF1_A12_096 -               40     839      55     855      33     855    1434    +    8.3e-172  571.5  20.4  -
Rhodospirillaceae_Nitrospirillum                 -          F0117_LKAP-FHGF1_A12_096 -               86     859      59     855      39     855    1471    +    8.4e-172  571.5  20.8  -
Alcaligenaceae_Parapusillimonas                  -          F0117_LKAP-FHGF1_A12_096 -               32     863      14     854       4     855    1449    +    8.9e-172  571.3  20.5  -
Ruminococcaceae_Agathobaculum                    -          F0117_LKAP-FHGF1_A12_096 -                3     782      59     855      57     855    1383    +      1e-171  571.2  21.8  -
Alcaligenaceae_Eoetvoesia                        -          F0117_LKAP-FHGF1_A12_096 -               30     861      14     854       4     855    1453    +    1.5e-171  570.6  20.5  -
Rhodobacteraceae_Celeribacter                    -          F0117_LKAP-FHGF1_A12_096 -               38     826       7     854       1     855    1428    +    1.6e-171  570.6  20.4  -
Rhodocyclaceae_Ferribacterium                    -          F0117_LKAP-FHGF1_A12_096 -               47     884      11     855       1     855    1530    +    1.6e-171  570.5  20.7  -
Piscirickettsiaceae_Piscirickettsia              -          F0117_LKAP-FHGF1_A12_096 -               47     891      11     855       2     855    1534    +    1.7e-171  570.1  20.3  -
Neisseriaceae_Crenobacter                        -          F0117_LKAP-FHGF1_A12_096 -               57     892      11     855       1     855    1557    +    1.8e-171  570.4  20.9  -
Methylobacteriaceae_Microvirga                   -          F0117_LKAP-FHGF1_A12_096 -               62     818      57     854      35     855    1437    +    1.8e-171  570.5  21.2  -
Listeriaceae_Listeria                            -          F0117_LKAP-FHGF1_A12_096 -               13     861      13     853       5     855    1458    +    1.9e-171  570.4  19.5  -
Burkholderiaceae_Hydromonas                      -          F0117_LKAP-FHGF1_A12_096 -                7     836      24     854      18     855    1418    +    1.9e-171  570.2  19.9  -
Staphylococcaceae_Salinicoccus                   -          F0117_LKAP-FHGF1_A12_096 -               19     870      11     855       1     855    1476    +    1.9e-171  570.2  20.4  -
Rhodanobacteraceae_Pseudofulvimonas              -          F0117_LKAP-FHGF1_A12_096 -               32     833      53     854      31     855    1386    +      2e-171  570.0  20.8  -
Rhodobacteraceae_Amylibacter                     -          F0117_LKAP-FHGF1_A12_096 -               19     810       5     854       1     855    1423    +    2.4e-171  570.1  20.6  -
Rhodobacteraceae_Pacificibacter                  -          F0117_LKAP-FHGF1_A12_096 -               26     822       5     854       1     855    1443    +    2.4e-171  569.8  20.2  -
Microbacteriaceae_Agrococcus                     -          F0117_LKAP-FHGF1_A12_096 -               37     860      10     855       1     855    1468    +      3e-171  569.5  21.4  -
Aerococcaceae_Facklamia                          -          F0117_LKAP-FHGF1_A12_096 -               27     879      11     854       1     855    1501    +    3.2e-171  569.5  20.0  -
Pasteurellaceae_Lonepinella                      -          F0117_LKAP-FHGF1_A12_096 -               16     850      15     855       4     855    1498    +    3.4e-171  569.2  20.1  -
Helicobacteraceae_Sulfurovum                     -          F0117_LKAP-FHGF1_A12_096 -                2     815      14     854      13     855    1378    +    3.6e-171  569.4  20.7  -
Bradyrhizobiaceae_Bosea                          -          F0117_LKAP-FHGF1_A12_096 -               70     826      57     854      36     855    1455    +    5.2e-171  568.8  20.7  -
Parvularculaceae_Parvularcula                    -          F0117_LKAP-FHGF1_A12_096 -               75     830      58     854      37     855    1427    +      6e-171  568.8  20.6  -
Chromobacteriaceae_Laribacter                    -          F0117_LKAP-FHGF1_A12_096 -               27     861      11     854       1     855    1459    +    6.3e-171  568.5  20.7  -
Chelatococcaceae_Camelimonas                     -          F0117_LKAP-FHGF1_A12_096 -               74     829      58     854      24     855    1446    +    8.3e-171  568.5  20.4  -
Enterococcaceae_Enterococcus                     -          F0117_LKAP-FHGF1_A12_096 -               27     886      11     854       1     855    1502    +    8.6e-171  567.9  20.0  -
Gammaproteobacteria_Methylohalomonas             -          F0117_LKAP-FHGF1_A12_096 -               17     834      37     855      20     855    1325    +    1.1e-170  567.8  20.4  -
Desulfobacteraceae_Desulfatiglans                -          F0117_LKAP-FHGF1_A12_096 -               33     899       7     855       1     855    1527    +    1.1e-170  567.6  19.7  -
Lysobacteriales_Povalibacter                     -          F0117_LKAP-FHGF1_A12_096 -               51     893       9     855       1     855    1508    +    1.1e-170  567.7  20.4  -
Alicyclobacillaceae_Tumebacillus                 -          F0117_LKAP-FHGF1_A12_096 -               34     873      10     854       1     855    1489    +    1.1e-170  567.8  21.0  -
Syntrophaceae_Syntrophus                         -          F0117_LKAP-FHGF1_A12_096 -               72     902      44     854      20     855    1560    +    1.2e-170  567.4  20.6  -
Aurantimonadaceae_Fulvimarina                    -          F0117_LKAP-FHGF1_A12_096 -               74     831      56     854      34     855    1453    +    1.4e-170  567.4  21.2  -
Streptomycetaceae_Kitasatospora                  -          F0117_LKAP-FHGF1_A12_096 -               49     863      13     855       1     855    1482    +    1.7e-170  567.2  22.2  -
Desulfobacteraceae_Desulfoluna                   -          F0117_LKAP-FHGF1_A12_096 -               64     904      36     854      15     855    1552    +    1.8e-170  566.8  20.4  -
Bradyrhizobiaceae_Bradyrhizobium                 -          F0117_LKAP-FHGF1_A12_096 -               47     801      59     854      31     855    1411    +    1.8e-170  566.8  20.1  -
Rhodocyclaceae_Denitratisoma                     -          F0117_LKAP-FHGF1_A12_096 -               44     873      17     854       5     855    1492    +    1.9e-170  566.9  20.6  -
Ectothiorhodospiraceae_Halofilum                 -          F0117_LKAP-FHGF1_A12_096 -               27     866      11     855       1     855    1463    +    1.9e-170  566.6  20.8  -
Lachnospiraceae_Pseudobutyrivibrio               -          F0117_LKAP-FHGF1_A12_096 -               17     845      11     853       1     855    1462    +    1.9e-170  566.6  20.1  -
Helicobacteraceae_Helicobacter                   -          F0117_LKAP-FHGF1_A12_096 -               46     847      11     854       1     855    1474    +    2.1e-170  565.8  19.6  -
Pseudomonadaceae_Stenotrophomonas                -          F0117_LKAP-FHGF1_A12_096 -               19     871       5     854       1     855    1502    +    2.1e-170  566.6  20.1  -
Lachnospiraceae_Herbinix                         -          F0117_LKAP-FHGF1_A12_096 -              102     887      58     853      33     855    1523    +    2.7e-170  566.3  21.4  -
Sterolibacteriaceae_Sterolibacterium             -          F0117_LKAP-FHGF1_A12_096 -               44     886      13     854       4     855    1531    +    2.8e-170  566.3  20.5  -
Pasteurellaceae_Otariodibacter                   -          F0117_LKAP-FHGF1_A12_096 -                1     815      37     855      37     855    1410    +      3e-170  566.1  20.8  -
Hyphomonadaceae_Hirschia                         -          F0117_LKAP-FHGF1_A12_096 -               38     810      36     854      14     855    1373    +    3.3e-170  566.3  20.8  -
Rhodanobacteraceae_Rudaea                        -          F0117_LKAP-FHGF1_A12_096 -               28     870      11     854       1     855    1384    +    3.8e-170  565.8  20.1  -
Campylobacteraceae_Campylobacter                 -          F0117_LKAP-FHGF1_A12_096 -               27     843      11     854       1     855    1424    +    4.2e-170  564.7  20.5  -
Beijerinckiaceae_Methylocapsa                    -          F0117_LKAP-FHGF1_A12_096 -               68     827      54     854      33     855    1419    +    4.7e-170  565.6  20.9  -
Piscirickettsiaceae_Sulfurivirga                 -          F0117_LKAP-FHGF1_A12_096 -               48     893      11     855       1     855    1457    +    5.1e-170  565.4  20.2  -
Methylococcaceae_Methylogaea                     -          F0117_LKAP-FHGF1_A12_096 -               29     833      53     855      32     855    1451    +    5.1e-170  565.4  20.9  -
